feature,importance
num__tertiary_carbon,0.08258582
num__primary_carbon,0.07589344
num__tree_depth,0.033073775
num__ketone,0.019882286
num__phenyls,0.018669821
num__ether,0.018377604
cat__Polymer Grade 5_PHACT S1000P,0.01834368
cat__Polymer Grade 5_ENMAT Y3000,0.017727304
cat__Polymer Grade 5_Ingeo 4032D,0.017033532
num__SP3_O,0.01687301
cat__Polymer Grade 4_PHACT S1000P,0.016153429
num__Thickness (um),0.016039796
cat__Polymer Grade 5_Green Planet™ PHBH,0.01529427
cat__Polymer Grade 5_Luminy® L175,0.014981096
num__alcohol,0.014898372
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.014835329
cat__Polymer Grade 5_I'm green™ STN7006,0.014473822
cat__Polymer Grade 5_ENMAT™ Y1000P,0.014201172
cat__Polymer Grade 5_Capa™ 6500,0.013713302
cat__Polymer Grade 5_Ingeo 4043D,0.0135143045
cat__Polymer Grade 4_ENMAT™ Y1000P,0.013320808
cat__Polymer Grade 4_Capa™ 6500,0.013149636
cat__Polymer Grade 5_Unknown,0.012762586
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.012393223
cat__Polymer Grade 4_I'm green™ STN7006,0.011103007
num__secondary_carbon,0.010697953
cat__Polymer Grade 4_Unknown,0.010359028
cat__Polymer Grade 5_Capa™ 6800,0.010296928
cat__Polymer Grade 4_PHACT A1000P,0.010197627
cat__Polymer Grade 5_PHACT A1000P,0.010112229
cat__Polymer Grade 4_ENMAT Y3000,0.0100052245
cat__Polymer Grade 4_LDPE LD 150,0.009277055
cat__Polymer Grade 4_Capa™ 6800,0.009222368
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.009107639
cat__Polymer Grade 3_I'm green™ STN7006,0.008217824
num__amide,0.008119169
cat__Polymer Grade 5_LDPE LD 150,0.0078103538
cat__Polymer Grade 4_Ingeo 4043D,0.007692593
cat__Polymer Grade 5_EVAL F171B,0.0076780585
cat__Polymer Grade 3_Capa™ 6800,0.007608202
num__branching_factor,0.0076020723
cat__Polymer Grade 3_Capa™ 6500,0.0075455112
cat__Polymer Grade 3_PHACT S1000P,0.0073421546
num__secondary_amine,0.0070076426
num__ethyl_chain,0.006968107
cat__Polymer Grade 4_Green Planet™ PHBH,0.0069611054
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.0068287645
cat__Polymer Grade 3_BioPBS™ FD92,0.0063060233
num__ester,0.0060134623
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0055761333
num__SP3_C,0.005534735
num__long_chain,0.0054704626
cat__Polymer Grade 5_BioPBS™ FD92,0.0054431097
num__SP2_O,0.0054421118
num__propyl_chain,0.0054360474
cat__Polymer Grade 2_Capa™ 6500,0.005427034
cat__Polymer Grade 3_Green Planet™ PHBH,0.0053876927
cat__Polymer Grade 4_Luminy® L175,0.0053845826
