feature,importance
num__tertiary_carbon,0.08574898
num__primary_carbon,0.07647821
num__tree_depth,0.03321473
num__ketone,0.019308334
num__phenyls,0.018687768
cat__Polymer Grade 5_PBS TH803S,0.018445818
num__ether,0.018326
cat__Polymer Grade 5_PHACT S1000P,0.018110678
num__Thickness (um),0.017873775
cat__Polymer Grade 5_ENMAT Y3000,0.01687758
num__SP3_O,0.016204454
cat__Polymer Grade 5_Green Planet™ PHBH,0.016135225
num__alcohol,0.015559834
cat__Polymer Grade 5_ENMAT™ Y1000P,0.014368285
cat__Polymer Grade 4_Capa™ 6500,0.013949881
cat__Polymer Grade 5_Capa™ 6500,0.013944952
cat__Polymer Grade 4_PHACT S1000P,0.013871242
cat__Polymer Grade 5_I'm green™ STN7006,0.013842299
cat__Polymer Grade 5_Luminy® L175,0.013744633
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.013331901
cat__Polymer Grade 5_Unknown,0.01331779
cat__Polymer Grade 5_Ingeo 4032D,0.013006982
cat__Polymer Grade 4_Unknown,0.012655034
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.012614639
cat__Polymer Grade 5_Ingeo 4043D,0.012514568
cat__Polymer Grade 5_Capa™ 6800,0.011830777
cat__Polymer Grade 4_ENMAT™ Y1000P,0.011348481
cat__Polymer Grade 5_PHACT A1000P,0.011057531
cat__Polymer Grade 4_I'm green™ STN7006,0.010992662
num__secondary_carbon,0.009586714
cat__Polymer Grade 3_Capa™ 6800,0.009518998
cat__Polymer Grade 3_I'm green™ STN7006,0.008530134
cat__Polymer Grade 4_ENMAT Y3000,0.008397243
cat__Polymer Grade 3_PHACT S1000P,0.008154291
cat__Polymer Grade 3_Green Planet™ PHBH,0.008078956
cat__Polymer Grade 4_PHACT A1000P,0.008006607
cat__Polymer Grade 3_Capa™ 6500,0.007893533
cat__Polymer Grade 1_Ecovance rf-PBAT,0.007492912
cat__Polymer Grade 5_EVAL F171B,0.0074543436
cat__Polymer Grade 4_Capa™ 6800,0.0073736096
cat__Polymer Grade 4_Ingeo 4043D,0.0072823614
num__branching_factor,0.0072667333
cat__Polymer Grade 5_LDPE LD 150,0.007220524
cat__Polymer Grade 4_Luminy® L175,0.0071977815
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.007103447
