test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,3.1601098,,10.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.22332836171869877, PHB, BIOCYCLE® 1000, 0.4859157089517621, PHA, PHACT A1000P, 0.2907559293295392",True,3.1601098,,10.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3561443335713448, PHB, BIOCYCLE® 1000, 0.3900028095046443, PHA, PHACT A1000P, 0.25385285692401094",True,3.1265547,,10.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.1303965624050178, PHB, BIOCYCLE® 1000, 0.20102428252053042, PHA, PHACT A1000P, 0.6685791550744518",True,2.6992095,,10.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.38640536564634237, PHB, BIOCYCLE® 1000, 0.15906888447435255, PHA, PHACT A1000P, 0.45452574987930505",True,3.0516026,,10.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3258545,,10.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.26454993599876875, PHB, BIOCYCLE® 1000, 0.3659620244987984, PHA, PHACT S1000P, 0.369488039502433",True,2.3441112,,10.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.29863699695166, PHB, BIOCYCLE® 1000, 0.3783571234292628, PHA, PHACT S1000P, 0.32300587961907723",True,2.3258545,,10.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2315124216534433, PHB, BIOCYCLE® 1000, 0.5435035634228701, PHA, PHACT S1000P, 0.2249840149236866",True,2.5212388,,10.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3436171850858705, PHB, BIOCYCLE® 1000, 0.5456794579560317, PHA, PHACT S1000P, 0.11070335695809783",True,2.6182365,,10.0
