test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,22.18713659321429,,50.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4105904849280836, PHB, BIOCYCLE® 1000, 0.2842408627203169, PHA, PHACT A1000P, 0.30516865235159957",True,18.367584744279053,,50.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.27425121887109966, PHB, BIOCYCLE® 1000, 0.22196496235971472, PHA, PHACT A1000P, 0.5037838187691855",True,34.457357608939844,,50.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2574996588175467, PHB, BIOCYCLE® 1000, 0.38186256050668094, PHA, PHACT A1000P, 0.3606377806757723",True,37.376650082687405,,50.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3160791222591748, PHB, BIOCYCLE® 1000, 0.3062072447880076, PHA, PHACT A1000P, 0.37771363295281757",True,20.74829954716805,,50.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,10.470848713362372,,50.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.12788179787910034, PHB, BIOCYCLE® 1000, 0.20866893291938796, PHA, PHACT S1000P, 0.6634492692015116",True,29.605401812294943,,50.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.31822568803639767, PHB, BIOCYCLE® 1000, 0.538387410479222, PHA, PHACT S1000P, 0.1433869014843802",True,7.38165709934995,,50.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4189210247066328, PHB, BIOCYCLE® 1000, 0.045306247275010814, PHA, PHACT S1000P, 0.5357727280183563",True,16.122818394776406,,50.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.15917313447420428, PHB, BIOCYCLE® 1000, 0.47539274183966307, PHA, PHACT S1000P, 0.3654341236861327",True,9.581242510456581,,50.0
11,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,20.6911676896894,,50.0
12,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.13063647988840552, PHB, ENMAT Y3000, 0.12070226395723442, PHA, PHACT A1000P, 0.7486612561543601",True,34.04694624632329,,50.0
13,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.540300094470409, PHB, ENMAT Y3000, 0.32320929563962364, PHA, PHACT A1000P, 0.1364906098899674",True,10.66003977110068,,50.0
14,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.7854468834753893, PHB, ENMAT Y3000, 0.07061852886298962, PHA, PHACT A1000P, 0.14393458766162112",True,11.696606924395669,,50.0
15,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.24917076076868766, PHB, ENMAT Y3000, 0.37399677445899354, PHA, PHACT A1000P, 0.37683246477231874",True,18.76873383129984,,50.0
16,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,10.115391758437879,,50.0
17,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.013562161277465248, PHB, ENMAT Y3000, 0.20070061049507243, PHA, PHACT S1000P, 0.7857372282274623",True,37.17327250514045,,50.0
18,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4648200464952315, PHB, ENMAT Y3000, 0.013736009248765528, PHA, PHACT S1000P, 0.5214439442560029",True,14.878836440262594,,50.0
19,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5328167857225373, PHB, ENMAT Y3000, 0.3379885833285813, PHA, PHACT S1000P, 0.12919463094888142",True,8.923311700144673,,50.0
20,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3450084681566154, PHB, ENMAT Y3000, 0.18366723648030872, PHA, PHACT S1000P, 0.4713242953630758",True,14.109772345249176,,50.0
21,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,6.047484475467894,,50.0
22,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3884515023801542, PHB, ENMAT™ Y1000P, 0.5720728056741151, PHA, PHACT A1000P, 0.03947569194573076",True,3.25741057452506,,50.0
23,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.12450548635898472, PHB, ENMAT™ Y1000P, 0.35410860464398497, PHA, PHACT A1000P, 0.5213859089970303",True,5.669238738364968,,50.0
24,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.599443254887572, PHB, ENMAT™ Y1000P, 0.3207828828890006, PHA, PHACT A1000P, 0.07977386222342737",True,4.278059942375863,,50.0
25,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.11090611063574041, PHB, ENMAT™ Y1000P, 0.45457477971166915, PHA, PHACT A1000P, 0.43451910965259044",True,4.803137558147279,,50.0
26,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,4.171500499947374,,50.0
27,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.1930763200180526, PHB, ENMAT™ Y1000P, 0.1358428225230172, PHA, PHACT S1000P, 0.6710808574589302",True,9.709763614117433,,50.0
28,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3380570804240986, PHB, ENMAT™ Y1000P, 0.57251761132621, PHA, PHACT S1000P, 0.08942530824969123",True,3.3123939499047568,,50.0
29,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4567761788942415, PHB, ENMAT™ Y1000P, 0.38520006658523237, PHA, PHACT S1000P, 0.15802375452052614",True,3.9978488514319417,,50.0
30,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.43548963902868526, PHB, ENMAT™ Y1000P, 0.38677133213785664, PHA, PHACT S1000P, 0.1777390288334581",True,3.9944798488890005,,50.0
31,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,25.522138575787963,,50.0
32,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.36462168574813086, PHB, Green Planet™ PHBH, 0.34495806111289395, PHA, PHACT A1000P, 0.29042025313897524",True,32.75751937069656,,50.0
33,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5292610768662392, PHB, Green Planet™ PHBH, 0.22805223494334356, PHA, PHACT A1000P, 0.24268668819041722",True,21.13998088439319,,50.0
34,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.04718629644742748, PHB, Green Planet™ PHBH, 0.3908098439491724, PHA, PHACT A1000P, 0.5620038596034",True,96.87878062954483,,50.0
35,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.24058062977966158, PHB, Green Planet™ PHBH, 0.10090408362234682, PHA, PHACT A1000P, 0.6585152865979916",True,51.147672947327266,,50.0
36,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,13.274722539477002,,50.0
37,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.47637110002707245, PHB, Green Planet™ PHBH, 0.42818421810279467, PHA, PHACT S1000P, 0.0954446818701329",True,9.407816655787293,,50.0
38,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.13300859714064497, PHB, Green Planet™ PHBH, 0.7735146466645144, PHA, PHACT S1000P, 0.0934767561948406",True,7.540016298411978,,50.0
39,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5079616829675968, PHB, Green Planet™ PHBH, 0.3812685494890296, PHA, PHACT S1000P, 0.11076976754337357",True,9.907109711620397,,50.0
40,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.006275266772680531, PHB, Green Planet™ PHBH, 0.5377956048374524, PHA, PHACT S1000P, 0.4559291283898672",True,40.17600347427845,,50.0
41,3,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,22.58310115879327,,50.0
42,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.1654759173338634, PHB, BIOCYCLE® 1000, 0.374372864751513, PHA, PHACT A1000P, 0.46015121791462354",True,47.41672064334544,,50.0
43,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.16245224588317034, PHB, BIOCYCLE® 1000, 0.5623980086969813, PHA, PHACT A1000P, 0.27514974541984843",True,28.00514958254833,,50.0
44,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.33193759273003154, PHB, BIOCYCLE® 1000, 0.25825748595815157, PHA, PHACT A1000P, 0.40980492131181695",True,19.91339401963128,,50.0
45,3,random_sample_4,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.04123139607626018, PHB, BIOCYCLE® 1000, 0.1576652755788213, PHA, PHACT A1000P, 0.8011033283449185",True,167.7489363606425,,50.0
46,3,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,10.311031046336524,,50.0
47,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.270887321677832, PHB, BIOCYCLE® 1000, 0.1377295705724664, PHA, PHACT S1000P, 0.5913831077497016",True,23.2933114280901,,50.0
48,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.24070671953134534, PHB, BIOCYCLE® 1000, 0.4615083766093864, PHA, PHACT S1000P, 0.29778490385926826",True,9.760506265520606,,50.0
49,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.5019467936814012, PHB, BIOCYCLE® 1000, 0.41663228348552983, PHA, PHACT S1000P, 0.08142092283306897",True,8.634465767317018,,50.0
50,3,random_sample_4,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.2727218723808894, PHB, BIOCYCLE® 1000, 0.3788515121666739, PHA, PHACT S1000P, 0.3484266154524368",True,10.781950333085545,,50.0
51,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,21.06043432268411,,50.0
52,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.09090716067406741, PHB, ENMAT Y3000, 0.4217221032297545, PHA, PHACT A1000P, 0.4873707360961781",True,17.602744695359828,,50.0
53,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.11801869768286796, PHB, ENMAT Y3000, 0.5191367244415462, PHA, PHACT A1000P, 0.3628445778755858",True,17.042632787281093,,50.0
54,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.49893608221854224, PHB, ENMAT Y3000, 0.08834003705531494, PHA, PHACT A1000P, 0.4127238807261428",True,19.13125004988953,,50.0
55,3,random_sample_4,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.4437570163225126, PHB, ENMAT Y3000, 0.20074584294132752, PHA, PHACT A1000P, 0.3554971407361599",True,19.06830171184108,,50.0
56,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,9.960999468362779,,50.0
57,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.5018171365709324, PHB, ENMAT Y3000, 0.261080436723786, PHA, PHACT S1000P, 0.2371024267052817",True,8.12448250631167,,50.0
