test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,3.0280905,,50.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.0547430141134022, PHB, BIOCYCLE® 1000, 0.9452569858865978",True,2.1652212,,50.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4541316953782044, PHB, BIOCYCLE® 1000, 0.5458683046217956",True,3.0280905,,50.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9262375041614639, PHB, BIOCYCLE® 1000, 0.0737624958385361",True,10.5463,,50.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2611551803362044, PHB, BIOCYCLE® 1000, 0.7388448196637956",True,2.6484113,,50.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2425655302720034, PHB, BIOCYCLE® 1000, 0.7574344697279966",True,2.6484113,,50.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4961036427382498, PHB, BIOCYCLE® 1000, 0.5038963572617502",True,3.0280905,,50.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6966025082060638, PHB, BIOCYCLE® 1000, 0.3033974917939362",True,5.433442,,50.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9616867256037065, PHB, BIOCYCLE® 1000, 0.03831327439629347",True,10.683627,,50.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.28928168179696634, PHB, BIOCYCLE® 1000, 0.7107183182030337",True,2.559964,,50.0
11,2,random_sample_10,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.38402525906965945, PHB, BIOCYCLE® 1000, 0.6159747409303405",True,2.931161,,50.0
12,2,random_sample_11,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4589618386523696, PHB, BIOCYCLE® 1000, 0.5410381613476304",True,3.0280905,,50.0
13,2,random_sample_12,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6378618463077972, PHB, BIOCYCLE® 1000, 0.3621381536922028",True,5.033633,,50.0
14,2,random_sample_13,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4917682383599229, PHB, BIOCYCLE® 1000, 0.5082317616400771",True,3.0280905,,50.0
15,2,random_sample_14,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4533462656157601, PHB, BIOCYCLE® 1000, 0.5466537343842399",True,3.0280905,,50.0
16,2,random_sample_15,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4163182076424838, PHB, BIOCYCLE® 1000, 0.5836817923575163",True,2.931161,,50.0
17,2,random_sample_16,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9372843257772795, PHB, BIOCYCLE® 1000, 0.06271567422272048",True,10.683627,,50.0
18,2,random_sample_17,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.35276934349188405, PHB, BIOCYCLE® 1000, 0.647230656508116",True,2.931161,,50.0
19,2,random_sample_18,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5009977793826685, PHB, BIOCYCLE® 1000, 0.49900222061733146",True,3.0280905,,50.0
20,2,random_sample_19,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.201369832853939, PHB, BIOCYCLE® 1000, 0.7986301671460609",True,2.3778965,,50.0
21,2,random_sample_20,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.43442647523843253, PHB, BIOCYCLE® 1000, 0.5655735247615674",True,3.0280905,,50.0
22,2,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, ENMAT Y3000, 0.5",True,3.0280905,,50.0
23,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5959703358507922, PHB, ENMAT Y3000, 0.4040296641492079",True,4.090484,,50.0
24,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.30254020620612, PHB, ENMAT Y3000, 0.69745979379388",True,2.931161,,50.0
25,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.3312748006021877, PHB, ENMAT Y3000, 0.6687251993978123",True,2.931161,,50.0
26,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2930832105285952, PHB, ENMAT Y3000, 0.7069167894714048",True,2.931161,,50.0
27,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4200124779455427, PHB, ENMAT Y3000, 0.5799875220544572",True,2.931161,,50.0
28,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5322681574565409, PHB, ENMAT Y3000, 0.46773184254345906",True,3.740989,,50.0
29,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4719095548053714, PHB, ENMAT Y3000, 0.5280904451946286",True,3.0280905,,50.0
30,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2017797751482994, PHB, ENMAT Y3000, 0.7982202248517006",True,2.3778965,,50.0
31,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.42491719154351304, PHB, ENMAT Y3000, 0.575082808456487",True,2.931161,,50.0
