feature,importance
num__tertiary_carbon,0.067851506
num__primary_carbon,0.042861443
num__ethyl_chain,0.039209727
cat__Polymer Grade 2_PHACT S1000P,0.032578763
num__propyl_chain,0.02968861
cat__Polymer Grade 1_PHACT S1000P,0.028597618
cat__Polymer Grade 4_PHACT S1000P,0.027174842
cat__Polymer Grade 3_PHACT S1000P,0.02393269
num__ester,0.02109767
num__phenyls,0.01976792
num__SP3_O,0.019122308
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.017275244
cat__Polymer Grade 3_ENMAT Y3000,0.01725062
cat__Polymer Grade 5_PHACT S1000P,0.016933799
cat__Polymer Grade 2_ENMAT Y3000,0.016066078
cat__Polymer Grade 4_ENMAT Y3000,0.015649302
cat__Polymer Grade 3_BioPBS™ FZ91,0.014859996
num__ether,0.014700964
num__ketone,0.013881402
cat__Polymer Grade 1_ENMAT Y3000,0.0130047705
num__tree_depth,0.011804283
num__secondary_carbon,0.011795277
num__secondary_amine,0.011318181
cat__Polymer Grade 3_Green Planet™ PHBH,0.011261564
cat__Polymer Grade 2_ENMAT™ Y1000P,0.010759422
num__Thickness (um),0.010751338
cat__Polymer Grade 3_PHACT A1000P,0.010283997
cat__Polymer Grade 2_Capa™ 6800,0.010049041
cat__Polymer Grade 2_Polylactide,0.0098329345
cat__Polymer Grade 3_Capa™ 6500,0.009731802
cat__Polymer Grade 2_Capa™ 6500,0.00926293
num__branching_factor,0.008718532
num__SP3_N,0.008553591
cat__Polymer Grade 1_BioPBS™ FZ91,0.008475769
cat__Polymer Grade 5_ENMAT Y3000,0.0084220655
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.008395411
cat__Polymer Grade 4_BioPBS™ FD92,0.008345705
cat__Polymer Grade 5_BioPBS™ FZ91,0.008084997
cat__Polymer Grade 3_Capa™ 6800,0.008030974
cat__Polymer Grade 1_Capa™ 6800,0.007977582
num__SP2_C,0.007848802
num__SP3_C,0.0078113778
cat__Polymer Grade 1_Capa™ 6500,0.007670084
num__SP2_O,0.0071891923
cat__Polymer Grade 4_Capa™ 6500,0.006905399
cat__Polymer Grade 2_BioPBS™ FZ91,0.006738972
cat__Polymer Grade 5_Capa™ 6500,0.0067127636
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.006703639
cat__Polymer Grade 4_Green Planet™ PHBH,0.006665894
cat__Polymer Grade 1_BioPBS™ FD92,0.006643649
num__alcohol,0.006632652
cat__Polymer Grade 4_Ingeo 4032D,0.00637545
cat__Polymer Grade 4_BioPBS™ FZ91,0.00619728
cat__Polymer Grade 3_BioPBS™ FD92,0.005918686
cat__Polymer Grade 1_Green Planet™ PHBH,0.00587665
cat__Polymer Grade 2_PHACT A1000P,0.005644872
cat__Polymer Grade 5_PBS TH803S,0.005541783
num__vol_fraction5,0.00553109
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.005314083
cat__Polymer Grade 3_Polylactide,0.005047132
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.004970485
cat__Polymer Grade 4_PHACT A1000P,0.004772819
cat__Polymer Grade 2_Kuredux® PGA,0.004740734
cat__Polymer Grade 1_PHACT A1000P,0.0045354436
num__vinyl,0.0043646726
cat__Polymer Grade 2_BioPBS™ FD92,0.0042925803
cat__Polymer Grade 5_Capa™ 6800,0.0042332257
cat__Polymer Grade 3_Tunhe TH801T,0.004226569
num__vol_fraction3,0.003970287
cat__Polymer Grade 4_Capa™ 6800,0.0038942746
cat__Polymer Grade 5_Unknown,0.003803849
num__vol_fraction4,0.0037622428
cat__Polymer Grade 3_EVAL F171B,0.003733243
num__vol_fraction1,0.003711483
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0036941846
cat__Polymer Grade 4_Polylactide,0.003658949
cat__Polymer Grade 5_I'm green™ STN7006,0.0035953685
cat__Polymer Grade 5_Polylactide,0.0035735907
cat__Polymer Grade 3_PBS TH803S,0.00350161
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0034239667
num__vol_fraction2,0.00327891
cat__Polymer Grade 5_EVAL F171B,0.0032404498
cat__Polymer Grade 4_Ingeo 4043D,0.0031429273
cat__Polymer Grade 1_Polylactide,0.0031268506
cat__Polymer Grade 4_Unknown,0.0029984657
cat__Polymer Grade 4_Tunhe TH801T,0.0029710503
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0029131875
cat__Polymer Grade 4_ENMAT™ Y1000P,0.0029075227
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0027730507
cat__Polymer Grade 1_I'm green™ STN7006,0.0025888784
cat__Polymer Grade 2_Ecoworld,0.0025881412
cat__Polymer Grade 1_PBS TH803S,0.0025252502
cat__Polymer Grade 3_Ingeo 4032D,0.002347176
cat__Polymer Grade 5_Ecoworld,0.0023279055
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0023193017
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0023036413
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0022839126
cat__Polymer Grade 3_Ecoworld,0.002156912
cat__Polymer Grade 1_Kuredux® PGA,0.0021548274
cat__Polymer Grade 2_I'm green™ STN7006,0.002107033
cat__Polymer Grade 2_Ingeo 4043D,0.0020750987
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0019993032
cat__Polymer Grade 2_Ingeo 4032D,0.0019573013
cat__Polymer Grade 1_Total PPH 3270,0.0018078483
cat__Polymer Grade 3_Unknown,0.001691344
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0016795334
cat__Polymer Grade 5_PHACT A1000P,0.0016771466
cat__Polymer Grade 2_Green Planet™ PHBH,0.0016579264
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0016372531
cat__Polymer Grade 1_Luminy® L175,0.0016361554
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0015782167
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0015750058
cat__Polymer Grade 5_Green Planet™ PHBH,0.0015700585
cat__Polymer Grade 3_Kuredux® PGA,0.00154845
cat__Polymer Grade 4_Ecoworld,0.0015052237
cat__Polymer Grade 3_LDPE LD 150,0.001470299
cat__Polymer Grade 1_LDPE LD 150,0.0014193498
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0013386577
cat__Polymer Grade 1_Tunhe TH801T,0.0012945281
cat__Polymer Grade 2_Total PPH 3270,0.0012868975
cat__Polymer Grade 2_PBS TH803S,0.0012828752
cat__Polymer Grade 2_Tunhe TH801T,0.0012667109
cat__Polymer Grade 4_Luminy® L175,0.0012638575
cat__Polymer Grade 3_Total PPH 3270,0.0012395115
