feature,importance
num__tertiary_carbon,0.06516865
num__primary_carbon,0.04298465
cat__Polymer Grade 2_PHACT S1000P,0.03478823
num__ethyl_chain,0.033600215
num__propyl_chain,0.02778575
cat__Polymer Grade 3_PHACT S1000P,0.026944142
cat__Polymer Grade 4_PHACT S1000P,0.024891898
cat__Polymer Grade 1_PHACT S1000P,0.024819778
num__ester,0.022110103
num__phenyls,0.020253424
cat__Polymer Grade 5_PHACT S1000P,0.01946616
num__SP3_O,0.019023104
cat__Polymer Grade 4_ENMAT Y3000,0.017234456
num__ether,0.016890233
cat__Polymer Grade 2_ENMAT Y3000,0.016819019
num__SP3_N,0.015699076
cat__Polymer Grade 3_ENMAT Y3000,0.015254315
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.015113921
cat__Polymer Grade 3_PHACT A1000P,0.0139821265
cat__Polymer Grade 3_BioPBS™ FZ91,0.013253782
num__secondary_carbon,0.011989155
num__Thickness (um),0.011108456
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.011014011
cat__Polymer Grade 3_Capa™ 6500,0.0109568965
num__ketone,0.010945673
num__tree_depth,0.010872891
cat__Polymer Grade 1_ENMAT Y3000,0.010800664
cat__Polymer Grade 2_Capa™ 6800,0.010607203
num__branching_factor,0.009995168
cat__Polymer Grade 2_Capa™ 6500,0.009897134
num__secondary_amine,0.009775426
cat__Polymer Grade 5_ENMAT Y3000,0.009749043
cat__Polymer Grade 1_BioPBS™ FZ91,0.009602302
num__alcohol,0.009461405
cat__Polymer Grade 2_Polylactide,0.009377525
cat__Polymer Grade 2_ENMAT™ Y1000P,0.009268314
cat__Polymer Grade 2_BioPBS™ FZ91,0.008761668
cat__Polymer Grade 3_Capa™ 6800,0.00861138
cat__Polymer Grade 4_BioPBS™ FD92,0.00860621
num__SP2_C,0.0082907025
cat__Polymer Grade 1_Capa™ 6800,0.008261129
num__SP2_O,0.008198721
num__SP3_C,0.007811534
cat__Polymer Grade 4_BioPBS™ FZ91,0.007335888
cat__Polymer Grade 5_BioPBS™ FZ91,0.0072478345
cat__Polymer Grade 1_Capa™ 6500,0.0070962063
cat__Polymer Grade 2_BioPBS™ FD92,0.0070283823
cat__Polymer Grade 5_Capa™ 6500,0.0065286476
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0063917427
cat__Polymer Grade 4_Capa™ 6500,0.006320841
cat__Polymer Grade 3_BioPBS™ FD92,0.006178946
cat__Polymer Grade 4_Ingeo 4043D,0.0060874233
cat__Polymer Grade 5_EVAL F171B,0.0056367954
num__vol_fraction5,0.005473136
cat__Polymer Grade 4_Ingeo 4032D,0.0053474437
cat__Polymer Grade 1_PHACT A1000P,0.005343495
cat__Polymer Grade 4_LDPE LD 150,0.0052507217
cat__Polymer Grade 3_Polylactide,0.005118223
cat__Polymer Grade 2_PHACT A1000P,0.004945108
cat__Polymer Grade 4_ENMAT™ Y1000P,0.004820812
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.004682134
cat__Polymer Grade 3_PBS TH803S,0.0044818055
cat__Polymer Grade 4_Capa™ 6800,0.0044391705
cat__Polymer Grade 2_Ingeo 4043D,0.004397581
cat__Polymer Grade 3_Luminy® L175,0.0043848227
cat__Polymer Grade 1_PBS TH803S,0.0043334314
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.004304233
num__vol_fraction3,0.0042806757
num__vinyl,0.004255791
cat__Polymer Grade 5_Unknown,0.0040986976
cat__Polymer Grade 1_Green Planet™ PHBH,0.004059674
cat__Polymer Grade 5_Polylactide,0.003975073
cat__Polymer Grade 4_PHACT A1000P,0.0039083385
cat__Polymer Grade 5_Ingeo 4032D,0.0038225069
cat__Polymer Grade 1_BioPBS™ FD92,0.0037991982
cat__Polymer Grade 1_Polylactide,0.0036767302
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0036448776
cat__Polymer Grade 3_Green Planet™ PHBH,0.0036112533
cat__Polymer Grade 4_Green Planet™ PHBH,0.003396815
num__vol_fraction1,0.0033889792
cat__Polymer Grade 2_Total PPH 3270,0.003342503
