feature,importance
num__ether,0.13791831
num__ketone,0.053186964
num__SP3_C,0.048723605
num__vinyl,0.0483341
cat__Polymer Grade 5_I'm green™ STN7006,0.045799516
cat__Polymer Grade 4_I'm green™ STN7006,0.029255187
num__branching_factor,0.02436169
num__SP3_N,0.021128116
cat__Polymer Grade 4_Unknown,0.021092672
cat__Polymer Grade 3_I'm green™ STN7006,0.019236246
cat__Polymer Grade 5_Unknown,0.016879562
num__SP2_C,0.016669266
num__secondary_carbon,0.015756832
cat__Polymer Grade 2_Kuredux® PGA,0.013482377
num__phenyls,0.012063558
num__tertiary_carbon,0.01082032
cat__Polymer Grade 3_Kuredux® PGA,0.010247933
num__vol_fraction4,0.010083342
cat__Polymer Grade 3_Polylactide,0.009981172
cat__Polymer Grade 2_Capa™ 6500,0.009920438
num__propyl_chain,0.009648898
num__ester,0.009201705
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.009114958
cat__Polymer Grade 4_Ecoworld,0.008910791
cat__Polymer Grade 1_Kuredux® PGA,0.00870692
num__ethyl_chain,0.008486518
num__primary_carbon,0.008301156
cat__Polymer Grade 5_PHACT A1000P,0.008279288
cat__Polymer Grade 2_Polylactide,0.0081166355
cat__Polymer Grade 5_Ingeo 4043D,0.008080908
cat__Polymer Grade 5_Capa™ 6800,0.008042444
num__Thickness (um),0.007575915
cat__Polymer Grade 4_Tunhe TH801T,0.0074738828
num__alcohol,0.007458143
num__tree_depth,0.007408263
num__SP2_O,0.0074035926
cat__Polymer Grade 5_BioPBS™ FD92,0.0072810184
cat__Polymer Grade 4_ENMAT Y3000,0.0072758463
cat__Polymer Grade 3_Unknown,0.0071915393
cat__Polymer Grade 5_ENMAT Y3000,0.006751004
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0065398184
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.006421039
cat__Polymer Grade 3_BioPBS™ FZ91,0.0064169345
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.006300439
num__long_chain,0.0062359977
cat__Polymer Grade 4_PHACT A1000P,0.006000028
cat__Polymer Grade 4_Kuredux® PGA,0.005764748
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.005592826
cat__Polymer Grade 3_ENMAT Y3000,0.005383257
cat__Polymer Grade 5_Kuredux® PGA,0.0053743273
cat__Polymer Grade 3_PHACT A1000P,0.0052072024
