feature,importance
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.24176435
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.20639151
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.18843256
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.13306412
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0729963
num__SP3_N,0.018723667
num__ether,0.013514446
num__phenyls,0.013322239
num__ketone,0.012699473
num__vinyl,0.009557822
num__secondary_amine,0.00809011
num__secondary_carbon,0.0071024396
num__SP3_O,0.006293773
num__Thickness (um),0.0055871266
num__tertiary_carbon,0.0041522086
num__ester,0.0027587737
num__vol_fraction4,0.0024531907
num__vol_fraction3,0.0023333845
num__vol_fraction2,0.002311143
num__tree_depth,0.0022460383
num__vol_fraction1,0.0021295506
num__propyl_chain,0.0021196285
num__Temperature (C),0.0019844498
num__SP2_C,0.0017634173
num__RH (%),0.0016276211
cat__Polymer Grade 5_BioPBS™ FZ91,0.0016060875
num__branching_factor,0.0013788755
num__primary_carbon,0.0012040671
cat__Polymer Grade 2_ENMAT Y3000,0.0010639953
cat__Polymer Grade 2_Unknown,0.0010531024
num__vol_fraction5,0.0010091255
cat__Polymer Grade 2_Ingeo 4043D,0.0010075646
num__SP3_C,0.0010053912
cat__Polymer Grade 1_Luminy® L175,0.0008722894
num__SP2_O,0.0008502269
cat__Polymer Grade 1_Ingeo 4043D,0.00078391517
cat__Polymer Grade 3_Ingeo 4043D,0.00073276385
cat__Polymer Grade 3_Capa™ 6500,0.0007182527
cat__Polymer Grade 5_Capa™ 6800,0.0006952721
cat__Polymer Grade 2_Luminy® L175,0.0006638453
cat__Polymer Grade 3_Luminy® L175,0.0006471487
num__alcohol,0.000642934
cat__Polymer Grade 5_PBS TH803S,0.0006096309
cat__Polymer Grade 4_BioPBS™ FZ91,0.0005922275
cat__Polymer Grade 1_Capa™ 6500,0.00058356713
cat__Polymer Grade 3_ENMAT Y3000,0.0005703892
num__ethyl_chain,0.0005260093
cat__Polymer Grade 1_ENMAT Y3000,0.0005029089
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0004916613
cat__Polymer Grade 5_PHACT A1000P,0.00047780102
cat__Polymer Grade 4_Total PPH 3270,0.00045637658
cat__Polymer Grade 5_Total PPH 3270,0.00045223787
cat__Polymer Grade 5_Ingeo 4043D,0.00043099132
cat__Polymer Grade 1_Polylactide,0.0004231621
cat__Polymer Grade 2_Polylactide,0.00041775985
cat__Polymer Grade 4_EVAL F171B,0.00039393952
cat__Polymer Grade 2_Capa™ 6500,0.00039293847
cat__Polymer Grade 2_PBS TH803S,0.00038723304
cat__Polymer Grade 3_Polylactide,0.00038655894
cat__Polymer Grade 4_Ingeo 4032D,0.00036687969
cat__Polymer Grade 3_Ingeo 4032D,0.00035688587
cat__Polymer Grade 1_PHACT A1000P,0.00034873368
cat__Polymer Grade 4_ENMAT Y3000,0.000348204
cat__Polymer Grade 2_Kuredux® PGA,0.0003425013
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.00033876978
cat__Polymer Grade 5_ENMAT Y3000,0.0003274977
cat__Polymer Grade 2_PHACT S1000P,0.00031868112
cat__Polymer Grade 3_PHACT A1000P,0.00031359168
cat__Polymer Grade 1_Capa™ 6800,0.0003043753
cat__Polymer Grade 3_EVAL F171B,0.0002816082
cat__Polymer Grade 4_Polylactide,0.00027941936
cat__Polymer Grade 4_Capa™ 6800,0.00026245942
cat__Polymer Grade 5_Unknown,0.00025371584
cat__Polymer Grade 2_Ingeo 4032D,0.00025360595
cat__Polymer Grade 3_PHACT S1000P,0.00024806833
cat__Polymer Grade 4_Luminy® L175,0.00022831587
cat__Polymer Grade 5_Ecovance rf-PBAT,0.00021571081
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00020955244
cat__Polymer Grade 3_Capa™ 6800,0.00020674076
cat__Polymer Grade 3_Kuredux® PGA,0.00020336543
cat__Polymer Grade 4_Ingeo 4043D,0.00020240623
cat__Polymer Grade 3_Ecoworld,0.00020054067
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.00020043088
cat__Polymer Grade 4_Unknown,0.00019777025
cat__Polymer Grade 2_Ecovance rf-PBAT,0.00019741057
cat__Polymer Grade 4_Green Planet™ PHBH,0.00019267599
cat__Polymer Grade 1_Ingeo 4032D,0.00018866167
cat__Polymer Grade 4_PBS TH803S,0.00018649611
cat__Polymer Grade 5_PHACT S1000P,0.00018500916
cat__Polymer Grade 5_Luminy® L175,0.00017790233
cat__Polymer Grade 1_Kuredux® PGA,0.00017669753
cat__Polymer Grade 4_PHACT S1000P,0.00017486348
cat__Polymer Grade 5_Green Planet™ PHBH,0.00017354476
cat__Polymer Grade 3_BioPBS™ FZ91,0.00017250603
cat__Polymer Grade 2_EVAL F171B,0.00017232928
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.00016815247
cat__Polymer Grade 1_PHACT S1000P,0.00016788341
cat__Polymer Grade 4_Capa™ 6500,0.00016447892
cat__Polymer Grade 4_Ecovance rf-PBAT,0.00015522519
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.00015083369
