test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.7238388,,250.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.35429917651615195, PHB, BIOCYCLE® 1000, 0.502292394325351, PHA, PHACT A1000P, 0.14340842915849708",True,2.3505292,,250.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3730736459471606, PHB, BIOCYCLE® 1000, 0.07259856766846015, PHA, PHACT A1000P, 0.5543277863843794",True,2.7985926,,250.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.23401943864309957, PHB, BIOCYCLE® 1000, 0.46491327848694763, PHA, PHACT A1000P, 0.3010672828699527",True,2.546235,,250.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.8875516171779559, PHB, BIOCYCLE® 1000, 0.09550789193364136, PHA, PHACT A1000P, 0.01694049088840268",True,7.2490935,,250.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3803186,,250.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.17147845210821736, PHB, BIOCYCLE® 1000, 0.5078987566206504, PHA, PHACT S1000P, 0.32062279127113225",True,2.1723988,,250.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.7568490445001284, PHB, BIOCYCLE® 1000, 0.2145922299759117, PHA, PHACT S1000P, 0.028558725523959917",True,4.2086186,,250.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3518776438251422, PHB, BIOCYCLE® 1000, 0.21602812105215474, PHA, PHACT S1000P, 0.43209423512270306",True,2.5897746,,250.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.31299463052871823, PHB, BIOCYCLE® 1000, 0.19162367249143458, PHA, PHACT S1000P, 0.4953816969798472",True,2.482617,,250.0
11,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.7238388,,250.0
12,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.6256243461917701, PHB, ENMAT Y3000, 0.20047991720362687, PHA, PHACT A1000P, 0.17389573660460295",True,2.950732,,250.0
13,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4190231363118268, PHB, ENMAT Y3000, 0.4924867152789565, PHA, PHACT A1000P, 0.08849014840921667",True,2.160423,,250.0
14,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.05093764166163019, PHB, ENMAT Y3000, 0.7823949962261917, PHA, PHACT A1000P, 0.16666736211217803",True,1.8820592,,250.0
15,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.38967290379606495, PHB, ENMAT Y3000, 0.30320909712054334, PHA, PHACT A1000P, 0.30711799908339177",True,2.6639261,,250.0
16,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3803186,,250.0
17,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3239203390129338, PHB, ENMAT Y3000, 0.3509649749882762, PHA, PHACT S1000P, 0.32511468599879",True,2.2818274,,250.0
18,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.1304964221521581, PHB, ENMAT Y3000, 0.03856127183804263, PHA, PHACT S1000P, 0.8309423060097992",True,2.6300817,,250.0
19,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5434179444456388, PHB, ENMAT Y3000, 0.35654856573974353, PHA, PHACT S1000P, 0.1000334898146176",True,3.7181084,,250.0
20,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.35811248623004066, PHB, ENMAT Y3000, 0.22440290101325225, PHA, PHACT S1000P, 0.41748461275670706",True,2.5897746,,250.0
21,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.0536609,,250.0
22,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5648996733792232, PHB, ENMAT™ Y1000P, 0.052413248840826654, PHA, PHACT A1000P, 0.38268707777995015",True,3.0654159,,250.0
23,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.11220142868336859, PHB, ENMAT™ Y1000P, 0.5622402974730384, PHA, PHACT A1000P, 0.32555827384359304",True,2.023782,,250.0
24,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5076045141308363, PHB, ENMAT™ Y1000P, 0.32389142242035657, PHA, PHACT A1000P, 0.1685040634488072",True,2.2863417,,250.0
25,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.41148698899079195, PHB, ENMAT™ Y1000P, 0.18042673207554064, PHA, PHACT A1000P, 0.4080862789336674",True,2.3290534,,250.0
26,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.144427,,250.0
27,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.1405858757287841, PHB, ENMAT™ Y1000P, 0.30527032013025057, PHA, PHACT S1000P, 0.5541438041409653",True,1.9084469,,250.0
28,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.23261411254127157, PHB, ENMAT™ Y1000P, 0.3133134334754283, PHA, PHACT S1000P, 0.45407245398330015",True,2.0428362,,250.0
29,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.17915208067966196, PHB, ENMAT™ Y1000P, 0.14462622170121223, PHA, PHACT S1000P, 0.6762216976191259",True,2.1796575,,250.0
30,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.6538570303602905, PHB, ENMAT™ Y1000P, 0.0015642886669638375, PHA, PHACT S1000P, 0.3445786809727456",True,3.3756866,,250.0
31,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.7238388,,250.0
32,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.20382931874264285, PHB, Green Planet™ PHBH, 0.4808627842149976, PHA, PHACT A1000P, 0.3153078970423595",True,2.546235,,250.0
33,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.019932940607452963, PHB, Green Planet™ PHBH, 0.45414043634628276, PHA, PHACT A1000P, 0.5259266230462644",True,2.322261,,250.0
34,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.34595418534424766, PHB, Green Planet™ PHBH, 0.29272510818920816, PHA, PHACT A1000P, 0.36132070646654413",True,2.7238388,,250.0
35,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.11625083179908015, PHB, Green Planet™ PHBH, 0.45888519206257417, PHA, PHACT A1000P, 0.42486397613834564",True,2.4211354,,250.0
36,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3803186,,250.0
37,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4918513504847383, PHB, Green Planet™ PHBH, 0.0059059442809122386, PHA, PHACT S1000P, 0.5022427052343494",True,3.3756866,,250.0
38,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5521174732910288, PHB, Green Planet™ PHBH, 0.31209659777497173, PHA, PHACT S1000P, 0.13578592893399952",True,3.7181084,,250.0
39,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.010070922456031054, PHB, Green Planet™ PHBH, 0.35825144391269953, PHA, PHACT S1000P, 0.6316776336312693",True,1.9290338,,250.0
40,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5674871968538079, PHB, Green Planet™ PHBH, 0.35035905386452637, PHA, PHACT S1000P, 0.08215374928166576",True,3.7181084,,250.0
41,3,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.5615046,,250.0
42,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4043D, 0.4668376257721533, PHB, BIOCYCLE® 1000, 0.38245373131701077, PHA, PHACT A1000P, 0.15070864291083594",True,2.8967159,,250.0
