test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,52.935538353238414,,250.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.23416064384917312, PHB, BIOCYCLE® 1000, 0.4338724706172635, PHA, PHACT A1000P, 0.3319668855335635",True,53.21099373440239,,250.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.6001499248747609, PHB, BIOCYCLE® 1000, 0.336740374484929, PHA, PHACT A1000P, 0.06310970064031006",True,50.340641623689415,,250.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.005515555721104645, PHB, BIOCYCLE® 1000, 0.5849448842624992, PHA, PHACT A1000P, 0.4095395600163961",True,46.45138327092037,,250.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.48025973354804935, PHB, BIOCYCLE® 1000, 0.35418672302147675, PHA, PHACT A1000P, 0.1655535434304739",True,53.77455688633837,,250.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,52.28362930948809,,250.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.30130106563662695, PHB, BIOCYCLE® 1000, 0.25383765299925876, PHA, PHACT S1000P, 0.4448612813641143",True,52.77964201598893,,250.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.03449474864284064, PHB, BIOCYCLE® 1000, 0.5815565425985963, PHA, PHACT S1000P, 0.3839487087585631",True,50.37817037795802,,250.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.44947145245638037, PHB, BIOCYCLE® 1000, 0.09607147359974796, PHA, PHACT S1000P, 0.45445707394387164",True,53.36580308313385,,250.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3758827766431213, PHB, BIOCYCLE® 1000, 0.36434979192912187, PHA, PHACT S1000P, 0.2597674314277568",True,49.171731412989075,,250.0
11,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,6.798295028460226,,250.0
12,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5023908990644332, PHB, ENMAT Y3000, 0.12141497407609816, PHA, PHACT A1000P, 0.3761941268594686",True,7.148852855551089,,250.0
