feature,importance
num__amide,0.08427531
num__vinyl,0.07818414
num__SP3_N,0.053394653
num__SP2_C,0.04945168
num__SP3_O,0.044344224
cat__Polymer Grade 5_I'm green™ STN7006,0.02954534
num__ester,0.029346628
num__ether,0.025804752
cat__Polymer Grade 5_LDPE LD 150,0.024589457
num__SP2_O,0.02375724
num__tree_depth,0.016839175
num__phenyls,0.016358642
num__ethyl_chain,0.01619121
cat__Polymer Grade 5_Unknown,0.0138856545
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.013706478
cat__Polymer Grade 4_LDPE LD 150,0.012168079
cat__Polymer Grade 3_I'm green™ STN7006,0.012023151
num__tertiary_carbon,0.011160566
num__SP3_C,0.010969434
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.010834397
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.010832668
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.01080836
num__ketone,0.009785034
cat__Polymer Grade 2_BIOCYCLE® 1000,0.008994999
num__propyl_chain,0.008603885
cat__Polymer Grade 4_I'm green™ STN7006,0.008570133
cat__Polymer Grade 4_Unknown,0.008325289
num__primary_carbon,0.0075490642
num__secondary_carbon,0.0074398727
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.006874431
cat__Polymer Grade 3_BioPBS™ FZ91,0.006805152
cat__Polymer Grade 3_Kuredux® PGA,0.006782187
num__alcohol,0.00674279
num__secondary_amine,0.0065980405
num__long_chain,0.006473179
cat__Polymer Grade 2_Kuredux® PGA,0.0064325626
cat__Polymer Grade 1_ENMAT Y3000,0.0062577515
num__Thickness (um),0.00623265
cat__Polymer Grade 1_BioPBS™ FZ91,0.006180432
cat__Polymer Grade 1_BIOCYCLE® 1000,0.006172996
cat__Polymer Grade 3_BIOCYCLE® 1000,0.0061056796
num__branching_factor,0.0060652858
cat__Polymer Grade 2_Ecovance rf-PBAT,0.006050302
cat__Polymer Grade 2_ENMAT Y3000,0.006015015
cat__Polymer Grade 5_PHACT A1000P,0.0059138327
cat__Polymer Grade 3_LDPE LD 150,0.0058239345
cat__Polymer Grade 3_Unknown,0.00580489
cat__Polymer Grade 2_PHACT A1000P,0.005684517
cat__Polymer Grade 1_LDPE LD 150,0.0056575323
