feature,importance
num__ether,0.15495549
num__phenyls,0.11962746
num__tree_depth,0.097464986
num__primary_carbon,0.07931254
cat__Polymer Grade 1_ENMAT Y3000,0.06628717
num__SP2_C,0.06399323
num__SP3_C,0.05923954
cat__Polymer Grade 1_Biocycle 1000,0.057762448
cat__Polymer Grade 1_Polylactide,0.048136417
cat__Polymer Grade 1_Total PPH 3270,0.038363192
cat__Polymer Grade 1_Ingeo 4043D,0.030235674
num__tertiary_carbon,0.025407514
num__SP2_O,0.02318441
cat__Polymer Grade 1_Luminy® L175,0.022280633
cat__Polymer Grade 1_PHACT A1000P,0.018760057
num__ester,0.017310102
cat__Polymer Grade 1_EVAL F171B,0.016505808
cat__Polymer Grade 1_Ingeo 4032D,0.015546999
cat__Polymer Grade 1_PBS TH803S,0.009570849
num__SP3_O,0.0067093195
cat__Polymer Grade 1_Green Planet™ PHBH,0.0058437786
cat__Polymer Grade 1_BioPBS™ FZ91,0.005504799
cat__Polymer Grade 1_Capa™ 6500,0.0045673517
num__secondary_carbon,0.0031383445
num__branching_factor,0.0021218585
cat__Polymer Grade 1_Tunhe TH801T,0.001800355
cat__Polymer Grade 1_CX-C6,0.0016033442
num__SP3_Cl,0.0012998973
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0011959382
num__ketone,0.0008707999
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.00037312528
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00033131673
cat__Polymer Grade 1_I'm green™ STN7006,0.00020080885
cat__Polymer Grade 1_ENMAT™ Y1000P,0.00014430577
num__vinyl,0.00011071708
num__quaternary_carbon,8.254399e-05
cat__Polymer Grade 1_BioPBS™ FD92,7.2164636e-05
cat__Polymer Grade 1_LDPE LD 150,5.4112057e-05
num__alcohol,3.053458e-05
num__thiourea,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__isocyanate,0.0
num__amide,0.0
num__ketal,0.0
num__acetal,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__phosphonate,0.0
num__guanidine,0.0
num__primary_amine,0.0
num__silicon_4_coord,0.0
num__butyl_chain,0.0
num__boron_3_coord,0.0
num__propyl_chain,0.0
num__vinyl_halide,0.0
num__ethyl_chain,0.0
num__allene,0.0
num__nitrile,0.0
num__aldehyde,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__thiol,0.0
num__tertiary_amine,0.0
num__thioether,0.0
num__secondary_amine,0.0
num__aromatic_rings_with_n_o,0.0
num__thioamide,0.0
num__SP3_B,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP3_N,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__Thickness (um),0.0
num__vol_fraction5,0.0
num__vol_fraction4,0.0
num__vol_fraction3,0.0
num__vol_fraction2,0.0
num__vol_fraction1,0.0
cat__Polymer Grade 5_Unknown,0.0
cat__Polymer Grade 4_Unknown,0.0
cat__Polymer Grade 3_Unknown,0.0
cat__Polymer Grade 2_Unknown,0.0
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0
num__SP3_Si,0.0
num__SP3_F,0.0
num__carbamate,0.0
num__SP3_Br,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__long_chain,0.0
