test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,41.80359894920163,,50.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.33173979155095695, PHB, BIOCYCLE® 1000, 0.2955961507652209, PHA, PHACT A1000P, 0.3726640576838221",True,40.739170966532356,,50.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.43106715170080573, PHB, BIOCYCLE® 1000, 0.2909572923853314, PHA, PHACT A1000P, 0.2779755559138628",True,43.20396726885194,,50.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5896068960012968, PHB, BIOCYCLE® 1000, 0.3385299263659802, PHA, PHACT A1000P, 0.07186317763272305",True,37.18967944000883,,50.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2903664591825919, PHB, BIOCYCLE® 1000, 0.38336653761380485, PHA, PHACT A1000P, 0.32626700320360313",True,43.53495697889186,,50.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,40.52041876211052,,50.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.16322734966564792, PHB, BIOCYCLE® 1000, 0.7860795997689438, PHA, PHACT S1000P, 0.050693050565408314",True,22.73119404903158,,50.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.7579776821607859, PHB, BIOCYCLE® 1000, 0.11237530840484357, PHA, PHACT S1000P, 0.1296470094343705",True,38.67765046309896,,50.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.06072674003676461, PHB, BIOCYCLE® 1000, 0.24968536839022457, PHA, PHACT S1000P, 0.6895878915730107",True,40.729674270724786,,50.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.17119553802314677, PHB, BIOCYCLE® 1000, 0.42739757714992077, PHA, PHACT S1000P, 0.4014068848269323",True,39.94945672290937,,50.0
