test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,14.205384153413124,,10.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.27824404883560633, PHB, BIOCYCLE® 1000, 0.7217559511643937",True,10.362078267238097,,10.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9279519865282749, PHB, BIOCYCLE® 1000, 0.0720480134717251",True,38.638017043363085,,10.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.37664157883113986, PHB, BIOCYCLE® 1000, 0.6233584211688601",True,13.725803524834422,,10.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.8867763223298255, PHB, BIOCYCLE® 1000, 0.11322367767017451",True,35.755702034355636,,10.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9228208172409258, PHB, BIOCYCLE® 1000, 0.07717918275907418",True,38.31335246103923,,10.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4799450982287376, PHB, BIOCYCLE® 1000, 0.5200549017712625",True,14.26745576998644,,10.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2547358614298609, PHB, BIOCYCLE® 1000, 0.7452641385701392",True,10.277845040033448,,10.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2492611923447315, PHB, BIOCYCLE® 1000, 0.7507388076552685",True,10.515121728592794,,10.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.23617558800677543, PHB, BIOCYCLE® 1000, 0.7638244119932246",True,10.868395716279903,,10.0
