test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,18.653353186922015,,50.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.8024074429882689, PHB, BIOCYCLE® 1000, 0.1975925570117311",True,28.824717217101412,,50.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5863458492044636, PHB, BIOCYCLE® 1000, 0.41365415079553636",True,22.64380811936523,,50.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.43344485336854627, PHB, BIOCYCLE® 1000, 0.5665551466314538",True,18.692843649337476,,50.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.662787712228431, PHB, BIOCYCLE® 1000, 0.3372122877715689",True,29.489611884809747,,50.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.38014306634900574, PHB, BIOCYCLE® 1000, 0.6198569336509943",True,18.603073198112813,,50.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.27688056240866515, PHB, BIOCYCLE® 1000, 0.7231194375913349",True,14.689158105345976,,50.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.24036745258844, PHB, BIOCYCLE® 1000, 0.7596325474115599",True,15.65856578945186,,50.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.7856352175314739, PHB, BIOCYCLE® 1000, 0.21436478246852614",True,28.948656867567436,,50.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5262170824579843, PHB, BIOCYCLE® 1000, 0.4737829175420157",True,20.280915989708536,,50.0
11,2,random_sample_10,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4877476187087618, PHB, BIOCYCLE® 1000, 0.5122523812912382",True,18.80606136373728,,50.0
12,2,random_sample_11,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4112398738453815, PHB, BIOCYCLE® 1000, 0.5887601261546185",True,18.485244966819593,,50.0
13,2,random_sample_12,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.22091189554189788, PHB, BIOCYCLE® 1000, 0.7790881044581021",True,15.526334485590766,,50.0
14,2,random_sample_13,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6670308828606195, PHB, BIOCYCLE® 1000, 0.3329691171393805",True,29.77326161801076,,50.0
15,2,random_sample_14,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4382123908988367, PHB, BIOCYCLE® 1000, 0.5617876091011633",True,18.675276071514297,,50.0
16,2,random_sample_15,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5344101323857896, PHB, BIOCYCLE® 1000, 0.46558986761421045",True,20.819137923296246,,50.0
17,2,random_sample_16,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.11752382668937424, PHB, BIOCYCLE® 1000, 0.8824761733106258",True,22.056743807045613,,50.0
18,2,random_sample_17,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6100517697964133, PHB, BIOCYCLE® 1000, 0.3899482302035867",True,24.58351685173289,,50.0
19,2,random_sample_18,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6485869717410429, PHB, BIOCYCLE® 1000, 0.3514130282589571",True,29.185061232713043,,50.0
20,2,random_sample_19,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9865699794654388, PHB, BIOCYCLE® 1000, 0.013430020534561245",True,38.08891437586337,,50.0
21,2,random_sample_20,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5166700816061713, PHB, BIOCYCLE® 1000, 0.4833299183938287",True,19.314185374963277,,50.0
22,2,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, ENMAT Y3000, 0.5",True,8.224199396476033,,50.0
