feature,importance
num__vinyl,0.089792565
num__SP3_N,0.070508435
num__amide,0.06946689
num__SP2_C,0.06126459
num__SP3_O,0.05423424
num__secondary_amine,0.04975332
num__SP2_O,0.049020924
num__phenyls,0.026916213
num__long_chain,0.020632217
num__ether,0.020272186
num__branching_factor,0.0175993
cat__Polymer Grade 3_Kuredux® PGA,0.014527999
cat__Polymer Grade 5_Kuredux® PGA,0.014432535
num__SP3_C,0.013422091
num__tree_depth,0.012219983
num__quaternary_carbon,0.012155396
num__SP3_Cl,0.011040848
num__ester,0.010403264
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.010294778
cat__Polymer Grade 2_Kuredux® PGA,0.010018976
num__ketone,0.009050079
cat__Polymer Grade 1_Kuredux® PGA,0.008602041
num__secondary_carbon,0.0082678385
cat__Polymer Grade 4_Kuredux® PGA,0.007829987
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0076655513
num__Thickness (um),0.007569898
num__primary_carbon,0.0075054234
num__tertiary_carbon,0.0074279276
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0070783636
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0070323762
cat__Polymer Grade 4_PHACT A1000P,0.007014442
cat__Polymer Grade 3_PHACT A1000P,0.0069812895
cat__Polymer Grade 5_PHACT A1000P,0.0069315
num__ethyl_chain,0.0063460856
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.006327498
cat__Polymer Grade 4_Total PPH 3270,0.005568643
cat__Polymer Grade 4_BioPBS™ FZ91,0.0050417236
cat__Polymer Grade 3_Total PPH 3270,0.004916918
cat__Polymer Grade 3_BioPBS™ FZ91,0.0048869634
num__vol_fraction5,0.0048184376
cat__Polymer Grade 5_Total PPH 3270,0.0041789524
cat__Polymer Grade 5_Ecovance rf-PBAT,0.004153928
num__alcohol,0.004072863
cat__Polymer Grade 1_Total PPH 3270,0.0038411166
cat__Polymer Grade 2_PHACT A1000P,0.0036416631
cat__Polymer Grade 5_Barrialon CX C6,0.0035456328
num__vol_fraction4,0.0034475394
num__propyl_chain,0.0034172516
cat__Polymer Grade 5_Unknown,0.0034001714
cat__Polymer Grade 2_Total PPH 3270,0.0032028274
cat__Polymer Grade 4_Unknown,0.0031850883
cat__Polymer Grade 5_LDPE LD 150,0.0031821146
num__vol_fraction2,0.0031660781
num__vol_fraction3,0.002997658
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0029643045
cat__Polymer Grade 1_PHACT A1000P,0.002930062
num__vol_fraction1,0.002900147
cat__Polymer Grade 2_BioPBS™ FZ91,0.0028293752
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0027705922
cat__Polymer Grade 4_Tunhe TH801T,0.0027361882
cat__Polymer Grade 1_BioPBS™ FZ91,0.0025993162
cat__Polymer Grade 4_ENMAT™ Y1000P,0.002582583
cat__Polymer Grade 3_Barrialon CX C6,0.002456442
cat__Polymer Grade 5_I'm green™ STN7006,0.002422882
cat__Polymer Grade 5_BIOCYCLE® 1000,0.0023467967
cat__Polymer Grade 5_Green Planet™ PHBH,0.0023282315
cat__Polymer Grade 3_Capa™ 6500,0.0022506688
cat__Polymer Grade 5_EVAL F171B,0.0022096762
cat__Polymer Grade 2_Polylactide,0.0021916805
cat__Polymer Grade 3_BioPBS™ FD92,0.0021359026
cat__Polymer Grade 3_Polylactide,0.0021242704
cat__Polymer Grade 2_I'm green™ STN7006,0.0021170562
cat__Polymer Grade 5_Capa™ 6800,0.002013714
cat__Polymer Grade 2_Green Planet™ PHBH,0.0019161598
cat__Polymer Grade 2_BioPBS™ FD92,0.001902444
cat__Polymer Grade 5_Tunhe TH801T,0.0018994779
cat__Polymer Grade 3_LDPE LD 150,0.0018932553
cat__Polymer Grade 4_Luminy® L175,0.0018727005
cat__Polymer Grade 4_BIOCYCLE® 1000,0.0018648657
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0018590401
cat__Polymer Grade 3_Ecoworld,0.0018475368
cat__Polymer Grade 1_Polylactide,0.0018473186
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0018430726
cat__Polymer Grade 2_Ecoworld,0.001840192
cat__Polymer Grade 2_Barrialon CX C6,0.0018395095
cat__Polymer Grade 5_BioPBS™ FD92,0.0018231921
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0018166831
cat__Polymer Grade 5_Polylactide,0.0018047885
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0017886399
cat__Polymer Grade 2_ENMAT Y3000,0.0017589763
cat__Polymer Grade 4_LDPE LD 150,0.0017414131
cat__Polymer Grade 4_ENMAT Y3000,0.0017291239
cat__Polymer Grade 5_PHACT S1000P,0.0017274481
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0017184023
cat__Polymer Grade 5_ENMAT Y3000,0.0016954965
cat__Polymer Grade 3_I'm green™ STN7006,0.0016950062
cat__Polymer Grade 4_Capa™ 6800,0.0016890507
cat__Polymer Grade 4_BioPBS™ FD92,0.0016708024
cat__Polymer Grade 4_PHACT S1000P,0.001644777
cat__Polymer Grade 2_Capa™ 6800,0.0016253653
cat__Polymer Grade 4_Green Planet™ PHBH,0.0016247678
cat__Polymer Grade 2_LDPE LD 150,0.0016203987
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00161751
cat__Polymer Grade 5_Capa™ 6500,0.0016119449
