feature,importance
num__ethyl_chain,0.07556749
cat__Polymer Grade 5_I'm green™ STN7006,0.035607073
num__primary_carbon,0.029459905
cat__Polymer Grade 4_ENMAT™ Y1000P,0.026741548
cat__Polymer Grade 5_PHACT S1000P,0.025890557
num__tertiary_carbon,0.025574153
cat__Polymer Grade 3_PHACT S1000P,0.022739021
cat__Polymer Grade 3_ENMAT Y3000,0.022570498
cat__Polymer Grade 2_ENMAT Y3000,0.022527557
cat__Polymer Grade 2_PHACT S1000P,0.021970907
cat__Polymer Grade 4_PHACT S1000P,0.021641782
cat__Polymer Grade 5_ENMAT™ Y1000P,0.021270597
cat__Polymer Grade 4_I'm green™ STN7006,0.021022666
cat__Polymer Grade 1_PHACT S1000P,0.020219358
cat__Polymer Grade 5_PHACT A1000P,0.01937635
cat__Polymer Grade 4_Unknown,0.017693808
cat__Polymer Grade 4_PHACT A1000P,0.017418433
cat__Polymer Grade 4_ENMAT Y3000,0.01686932
cat__Polymer Grade 5_Unknown,0.016863892
num__propyl_chain,0.015306785
num__phenyls,0.014926257
num__Thickness (um),0.0147618335
cat__Polymer Grade 3_Capa™ 6800,0.0147207705
cat__Polymer Grade 1_ENMAT Y3000,0.01392401
num__ester,0.0129902
num__SP3_O,0.012055734
cat__Polymer Grade 5_ENMAT Y3000,0.0100554405
cat__Polymer Grade 3_PHACT A1000P,0.009668388
cat__Polymer Grade 1_Capa™ 6500,0.0095118275
cat__Polymer Grade 3_Capa™ 6500,0.009282914
cat__Polymer Grade 2_Capa™ 6500,0.009140879
num__SP2_C,0.00913733
cat__Polymer Grade 3_I'm green™ STN7006,0.008850094
num__ether,0.008480384
cat__Polymer Grade 2_BioPBS™ FZ91,0.007518475
num__secondary_amine,0.0072373603
cat__Polymer Grade 4_Capa™ 6500,0.007155004
cat__Polymer Grade 1_BioPBS™ FZ91,0.0070923856
cat__Polymer Grade 5_BioPBS™ FZ91,0.0070795943
num__long_chain,0.0070597352
num__SP3_N,0.0070584705
cat__Polymer Grade 4_BioPBS™ FZ91,0.006951231
cat__Polymer Grade 3_BioPBS™ FZ91,0.0067989016
cat__Polymer Grade 4_Capa™ 6800,0.0067721102
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0065736626
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.006530372
num__SP2_O,0.006204565
num__vol_fraction5,0.0060003763
cat__Polymer Grade 2_Capa™ 6800,0.0059691095
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0059561473
cat__Polymer Grade 4_PBS TH803S,0.0059469603
num__secondary_carbon,0.005824919
cat__Polymer Grade 1_Capa™ 6800,0.0057713683
num__tree_depth,0.0057417923
cat__Polymer Grade 5_Capa™ 6800,0.0056892093
cat__Polymer Grade 5_PBS TH803S,0.0053997287
num__vol_fraction4,0.0053144284
num__SP3_C,0.0049829995
cat__Polymer Grade 1_LDPE LD 150,0.0048927483
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.0048454315
num__ketone,0.0047728037
cat__Polymer Grade 3_Polylactide,0.004740217
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.004702441
cat__Polymer Grade 4_Ingeo 4043D,0.004241585
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.00420267
cat__Polymer Grade 2_BioPBS™ FD92,0.0041160225
num__branching_factor,0.0041102604
cat__Polymer Grade 1_PHACT A1000P,0.0040734075
cat__Polymer Grade 2_PHACT A1000P,0.004067978
cat__Polymer Grade 5_Capa™ 6500,0.003977257
cat__Polymer Grade 5_Ingeo 4043D,0.003908622
cat__Polymer Grade 3_BioPBS™ FD92,0.0038816098
cat__Polymer Grade 4_LDPE LD 150,0.0038185283
cat__Polymer Grade 3_Unknown,0.0036737758
cat__Polymer Grade 3_Ecoworld,0.0036733258
cat__Polymer Grade 1_Green Planet™ PHBH,0.0036565452
cat__Polymer Grade 3_PBS TH803S,0.0036410457
cat__Polymer Grade 4_Total PPH 3270,0.003600382
cat__Polymer Grade 4_BioPBS™ FD92,0.0035755308
num__vinyl,0.0035536673
num__alcohol,0.00350861
cat__Polymer Grade 1_Polylactide,0.0034410188
cat__Polymer Grade 2_ENMAT™ Y1000P,0.003153364
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0028786415
cat__Polymer Grade 5_Ecoworld,0.0028612853
cat__Polymer Grade 2_LDPE LD 150,0.002838775
cat__Polymer Grade 4_Polylactide,0.0027698036
num__vol_fraction3,0.0027181793
num__vol_fraction2,0.0026813264
cat__Polymer Grade 4_Tunhe TH801T,0.0024676786
cat__Polymer Grade 2_PBS TH803S,0.0024221842
cat__Polymer Grade 4_Green Planet™ PHBH,0.0022979984
cat__Polymer Grade 2_Polylactide,0.002281451
cat__Polymer Grade 5_BioPBS™ FD92,0.0022809
num__vol_fraction1,0.0021751947
cat__Polymer Grade 5_Tunhe TH801T,0.0021467418
cat__Polymer Grade 5_EVAL F171B,0.0020881756
cat__Polymer Grade 3_LDPE LD 150,0.0020876427
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0020172382
cat__Polymer Grade 5_Luminy® L175,0.002011858
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0020115224
cat__Polymer Grade 5_Polylactide,0.0019920657
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0019683081
cat__Polymer Grade 5_Green Planet™ PHBH,0.0019427529
cat__Polymer Grade 3_Tunhe TH801T,0.0018999206
cat__Polymer Grade 1_BioPBS™ FD92,0.0018721878
cat__Polymer Grade 2_I'm green™ STN7006,0.0018121025
cat__Polymer Grade 2_Tunhe TH801T,0.0017029139
cat__Polymer Grade 5_Kuredux® PGA,0.0016637119
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0016413688
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0016201917
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0016005695
cat__Polymer Grade 5_LDPE LD 150,0.0015961217
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.001473342
cat__Polymer Grade 3_Ingeo 4032D,0.0014253546
cat__Polymer Grade 4_Kuredux® PGA,0.001413055
cat__Polymer Grade 3_Kuredux® PGA,0.0014089247
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0012402011
cat__Polymer Grade 1_Ingeo 4032D,0.0012031099
cat__Polymer Grade 2_Ingeo 4032D,0.0010867933
cat__Polymer Grade 3_Total PPH 3270,0.00107299
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0010352512
cat__Polymer Grade 4_Ecovance rf-PBAT,0.001027704
cat__Polymer Grade 1_Total PPH 3270,0.00096636487
cat__Polymer Grade 3_Luminy® L175,0.00096431357
cat__Polymer Grade 1_PBS TH803S,0.0009327233
cat__Polymer Grade 2_Ingeo 4043D,0.0009090101
cat__Polymer Grade 1_EVAL F171B,0.0008508434
cat__Polymer Grade 1_Luminy® L175,0.00082880276
cat__Polymer Grade 3_Green Planet™ PHBH,0.00082154665
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.00075562886
cat__Polymer Grade 4_Ecoworld,0.000751465
cat__Polymer Grade 2_Green Planet™ PHBH,0.00073341094
cat__Polymer Grade 1_Tunhe TH801T,0.0007256544
cat__Polymer Grade 1_I'm green™ STN7006,0.000688327
