feature,importance
cat__Polymer Grade 4_BioPBS™ FZ91,0.10600962
cat__Polymer Grade 5_BioPBS™ FZ91,0.095259145
cat__Polymer Grade 3_BioPBS™ FZ91,0.065920204
cat__Polymer Grade 2_BioPBS™ FZ91,0.03966172
num__ether,0.034169927
num__ethyl_chain,0.03073224
num__vinyl,0.027866026
cat__Polymer Grade 1_BioPBS™ FZ91,0.021905195
cat__Polymer Grade 5_PHACT A1000P,0.017826669
cat__Polymer Grade 4_PHACT A1000P,0.016887866
num__propyl_chain,0.01674592
cat__Polymer Grade 4_I'm green™ STN7006,0.015598571
num__branching_factor,0.014197891
cat__Polymer Grade 3_I'm green™ STN7006,0.013145798
cat__Polymer Grade 3_ENMAT Y3000,0.012812717
cat__Polymer Grade 4_PHACT S1000P,0.01235869
num__SP3_C,0.012153925
cat__Polymer Grade 2_I'm green™ STN7006,0.011134467
cat__Polymer Grade 3_PHACT S1000P,0.010974282
cat__Polymer Grade 4_Ecoworld,0.010521645
cat__Polymer Grade 5_I'm green™ STN7006,0.010366317
num__ketone,0.010046792
cat__Polymer Grade 5_BioPBS™ FD92,0.009779981
cat__Polymer Grade 4_Green Planet™ PHBH,0.009669647
cat__Polymer Grade 2_ENMAT Y3000,0.009157309
cat__Polymer Grade 5_PHACT S1000P,0.008824458
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.008764899
cat__Polymer Grade 4_BioPBS™ FD92,0.008587355
cat__Polymer Grade 4_ENMAT Y3000,0.008526141
cat__Polymer Grade 3_PHACT A1000P,0.008319179
cat__Polymer Grade 5_ENMAT™ Y1000P,0.007995942
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.007911984
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.00781712
cat__Polymer Grade 5_ENMAT Y3000,0.0077945148
cat__Polymer Grade 2_PHACT S1000P,0.007575653
cat__Polymer Grade 1_PHACT A1000P,0.007364962
cat__Polymer Grade 2_PHACT A1000P,0.007273846
cat__Polymer Grade 5_Ecoworld,0.007015114
num__phenyls,0.006902088
cat__Polymer Grade 4_ENMAT™ Y1000P,0.0067990785
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0067062825
cat__Polymer Grade 3_BioPBS™ FD92,0.006342221
cat__Polymer Grade 1_PHACT S1000P,0.006225103
