feature,importance
num__ether,0.11927031
cat__Polymer Grade 5_I'm green™ STN7006,0.0508538
num__vinyl,0.04995054
num__SP3_C,0.041187204
num__branching_factor,0.038314994
cat__Polymer Grade 4_I'm green™ STN7006,0.034788933
cat__Polymer Grade 4_Unknown,0.026374174
num__SP3_N,0.024713043
num__ketone,0.0241382
cat__Polymer Grade 3_I'm green™ STN7006,0.022127561
num__phenyls,0.021416659
num__tertiary_carbon,0.019731307
cat__Polymer Grade 5_Unknown,0.019348383
num__secondary_carbon,0.014977977
num__primary_carbon,0.014899329
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.013934022
num__SP2_C,0.013883201
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.012333066
cat__Polymer Grade 3_Total PPH 3270,0.011905445
num__ethyl_chain,0.011239565
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.010758838
cat__Polymer Grade 2_Total PPH 3270,0.010687294
num__SP3_O,0.00995039
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.009794696
cat__Polymer Grade 3_Kuredux® PGA,0.009762556
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.009519973
cat__Polymer Grade 5_PHACT A1000P,0.0090556685
cat__Polymer Grade 5_ENMAT™ Y1000P,0.008909674
cat__Polymer Grade 2_ENMAT Y3000,0.008715608
cat__Polymer Grade 2_Kuredux® PGA,0.008640359
num__Thickness (um),0.008356098
num__ester,0.008189179
cat__Polymer Grade 4_Total PPH 3270,0.008121684
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.007618098
cat__Polymer Grade 3_Unknown,0.007463461
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0072729527
cat__Polymer Grade 3_ENMAT Y3000,0.0072662146
num__SP2_O,0.0068986877
num__tree_depth,0.006628746
cat__Polymer Grade 5_ENMAT Y3000,0.006232691
num__secondary_amine,0.0061779683
num__propyl_chain,0.0060285465
cat__Polymer Grade 1_Tunhe TH801T,0.00590814
cat__Polymer Grade 4_ENMAT Y3000,0.0057607437
cat__Polymer Grade 3_BioPBS™ FZ91,0.0057007554
cat__Polymer Grade 5_Polylactide,0.005172116
cat__Polymer Grade 3_PHACT A1000P,0.0051670596
cat__Polymer Grade 4_Kuredux® PGA,0.005161234
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0051133083
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0050493404
cat__Polymer Grade 5_Green Planet™ PHBH,0.0050417706
cat__Polymer Grade 1_ENMAT Y3000,0.0050248266
cat__Polymer Grade 2_PHACT A1000P,0.005020027
