feature,importance
num__ether,0.119807385
num__vinyl,0.059405364
cat__Polymer Grade 5_I'm green™ STN7006,0.054975968
num__SP3_C,0.04454853
num__ketone,0.03917172
cat__Polymer Grade 4_I'm green™ STN7006,0.037871942
num__SP3_N,0.02673916
cat__Polymer Grade 3_I'm green™ STN7006,0.025786355
num__secondary_carbon,0.023530941
cat__Polymer Grade 5_Unknown,0.022492677
cat__Polymer Grade 4_Unknown,0.021202724
num__branching_factor,0.021153547
cat__Polymer Grade 5_Total PPH 3270,0.017995523
num__ethyl_chain,0.014466111
cat__Polymer Grade 3_Kuredux® PGA,0.013996782
cat__Polymer Grade 2_Kuredux® PGA,0.01353092
num__SP2_C,0.0128454445
cat__Polymer Grade 1_Kuredux® PGA,0.011890744
cat__Polymer Grade 4_Ecoworld,0.011597454
cat__Polymer Grade 5_PHACT A1000P,0.011454678
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.011449239
num__tertiary_carbon,0.011334944
num__phenyls,0.011146418
num__ester,0.010436842
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.009675158
cat__Polymer Grade 4_Kuredux® PGA,0.0094557805
num__Thickness (um),0.009287722
num__primary_carbon,0.00928613
cat__Polymer Grade 2_Total PPH 3270,0.0089326715
cat__Polymer Grade 3_Unknown,0.008849025
cat__Polymer Grade 3_ENMAT Y3000,0.008107517
cat__Polymer Grade 1_Polylactide,0.007873647
num__tree_depth,0.0076650186
num__propyl_chain,0.0074503473
cat__Polymer Grade 2_Polylactide,0.007356834
num__vol_fraction4,0.0066962894
cat__Polymer Grade 2_ENMAT Y3000,0.006338864
num__vol_fraction5,0.0061841416
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0059487135
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.005877091
cat__Polymer Grade 4_PHACT A1000P,0.005865811
cat__Polymer Grade 5_BioPBS™ FZ91,0.0058472827
num__secondary_amine,0.0057313973
cat__Polymer Grade 1_ENMAT Y3000,0.0055320514
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.005498045
cat__Polymer Grade 1_Tunhe TH801T,0.005245252
cat__Polymer Grade 5_Kuredux® PGA,0.0052421945
