feature,importance
num__primary_carbon,0.058795277
num__ethyl_chain,0.042960174
num__tertiary_carbon,0.036145452
num__phenyls,0.026831249
num__propyl_chain,0.021442953
cat__Polymer Grade 5_I'm green™ STN7006,0.021103268
cat__Polymer Grade 3_PBS TH803S,0.019835552
cat__Polymer Grade 4_PHACT S1000P,0.019574698
cat__Polymer Grade 3_PHACT S1000P,0.018257124
cat__Polymer Grade 3_PHACT A1000P,0.01569254
num__secondary_amine,0.015588188
num__ether,0.015448282
cat__Polymer Grade 2_PHACT S1000P,0.015110638
num__Thickness (um),0.0136320675
cat__Polymer Grade 2_ENMAT Y3000,0.013279396
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.013273128
num__SP3_O,0.012903591
cat__Polymer Grade 1_PHACT S1000P,0.012514117
cat__Polymer Grade 4_I'm green™ STN7006,0.012388129
cat__Polymer Grade 3_I'm green™ STN7006,0.0121641075
cat__Polymer Grade 1_Green Planet™ PHBH,0.011760795
cat__Polymer Grade 3_BioPBS™ FZ91,0.011375962
cat__Polymer Grade 4_ENMAT Y3000,0.011254389
cat__Polymer Grade 1_PBS TH803S,0.011233985
num__secondary_carbon,0.011099504
cat__Polymer Grade 4_PHACT A1000P,0.01104579
num__ester,0.011038319
cat__Polymer Grade 4_ENMAT™ Y1000P,0.010898413
cat__Polymer Grade 5_ENMAT™ Y1000P,0.01089559
cat__Polymer Grade 3_Green Planet™ PHBH,0.01079691
cat__Polymer Grade 1_BioPBS™ FZ91,0.009977046
cat__Polymer Grade 5_BioPBS™ FZ91,0.0097032795
cat__Polymer Grade 5_PHACT A1000P,0.009681618
cat__Polymer Grade 3_Capa™ 6800,0.009663049
cat__Polymer Grade 2_PBS TH803S,0.009623292
cat__Polymer Grade 5_PHACT S1000P,0.009579196
cat__Polymer Grade 3_ENMAT Y3000,0.009385929
cat__Polymer Grade 5_ENMAT Y3000,0.009185619
cat__Polymer Grade 2_BioPBS™ FD92,0.008943927
