test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,18.358633172827492,,10.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3509070594639958, PHB, BIOCYCLE® 1000, 0.5127217030375694, PHA, PHACT A1000P, 0.13637123749843483",True,8.64681439552612,,10.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2823972583316829, PHB, BIOCYCLE® 1000, 0.4044033824801044, PHA, PHACT A1000P, 0.31319935918821273",True,28.32599750489591,,10.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3599101750246574, PHB, BIOCYCLE® 1000, 0.3603784513605734, PHA, PHACT A1000P, 0.27971137361476917",True,15.13469077728714,,10.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2386150114708542, PHB, BIOCYCLE® 1000, 0.1253195421077863, PHA, PHACT A1000P, 0.6360654464213595",True,43.372274278565655,,10.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,8.828516870001424,,10.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.1703432816976959, PHB, BIOCYCLE® 1000, 0.42039411128574444, PHA, PHACT S1000P, 0.40926260701655975",True,8.979232568777444,,10.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4044126433473423, PHB, BIOCYCLE® 1000, 0.27855787295103906, PHA, PHACT S1000P, 0.3170294837016186",True,8.627977605476593,,10.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3772825834887159, PHB, BIOCYCLE® 1000, 0.157572091111984, PHA, PHACT S1000P, 0.4651453253993002",True,11.524325844671148,,10.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.04159295564249013, PHB, BIOCYCLE® 1000, 0.05999206718890218, PHA, PHACT S1000P, 0.8984149771686077",True,61.33734949457885,,10.0
