feature,importance
num__vinyl,0.10503654
num__SP3_N,0.06502271
num__ether,0.063115455
num__amide,0.06123047
num__SP2_C,0.059386883
num__secondary_amine,0.04326805
num__SP3_O,0.036646735
num__phenyls,0.02572572
num__SP2_O,0.024817139
num__ketone,0.016313525
num__tertiary_carbon,0.01468527
num__quaternary_carbon,0.013817253
num__tree_depth,0.012852643
num__SP3_Cl,0.012527422
num__SP3_C,0.012299065
num__long_chain,0.011894065
num__branching_factor,0.011873232
num__secondary_carbon,0.011567569
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.010374612
num__ethyl_chain,0.009506122
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.009301616
num__primary_carbon,0.009016076
num__ester,0.008866697
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.008346621
cat__Polymer Grade 5_PHACT A1000P,0.007679141
cat__Polymer Grade 4_Total PPH 3270,0.0074482015
cat__Polymer Grade 3_PHACT A1000P,0.0072545228
cat__Polymer Grade 3_Kuredux® PGA,0.0066701714
cat__Polymer Grade 3_Total PPH 3270,0.0066390545
num__propyl_chain,0.006554366
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.006060365
cat__Polymer Grade 5_Kuredux® PGA,0.0058054514
cat__Polymer Grade 4_PHACT A1000P,0.0056700534
cat__Polymer Grade 5_Total PPH 3270,0.0052352934
cat__Polymer Grade 3_BioPBS™ FZ91,0.0050258255
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0050203567
num__Thickness (um),0.0049827583
cat__Polymer Grade 4_BioPBS™ FZ91,0.004896101
cat__Polymer Grade 1_Total PPH 3270,0.0047769086
cat__Polymer Grade 2_PHACT A1000P,0.0047475267
cat__Polymer Grade 2_Total PPH 3270,0.0045960136
num__vol_fraction5,0.0042857374
cat__Polymer Grade 4_Kuredux® PGA,0.004246208
cat__Polymer Grade 4_Unknown,0.0040921415
cat__Polymer Grade 2_Kuredux® PGA,0.004087801
cat__Polymer Grade 5_ENMAT Y3000,0.0038000306
cat__Polymer Grade 5_LDPE LD 150,0.0037561008
num__alcohol,0.0037192868
cat__Polymer Grade 5_Polylactide,0.00363147
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0036273277
num__vol_fraction4,0.0034286047
cat__Polymer Grade 4_ENMAT™ Y1000P,0.0032468636
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0031649708
cat__Polymer Grade 5_Unknown,0.0031054402
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0030996182
cat__Polymer Grade 5_Green Planet™ PHBH,0.0028491097
cat__Polymer Grade 5_BIOCYCLE® 1000,0.0028359152
cat__Polymer Grade 5_ENMAT™ Y1000P,0.002812578
num__vol_fraction2,0.0028058018
cat__Polymer Grade 1_PHACT A1000P,0.002739682
cat__Polymer Grade 1_Kuredux® PGA,0.0026871434
cat__Polymer Grade 4_BIOCYCLE® 1000,0.0026751857
cat__Polymer Grade 5_PHACT S1000P,0.0026696215
cat__Polymer Grade 5_EVAL F171B,0.002631635
cat__Polymer Grade 5_BioPBS™ FZ91,0.0025810753
cat__Polymer Grade 3_PHACT S1000P,0.0025659662
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0025435823
cat__Polymer Grade 2_LDPE LD 150,0.0025232062
cat__Polymer Grade 3_BioPBS™ FD92,0.0024882208
cat__Polymer Grade 5_Tunhe TH801T,0.0024724742
cat__Polymer Grade 4_LDPE LD 150,0.00246229
cat__Polymer Grade 4_PHACT S1000P,0.0024400894
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0024173397
cat__Polymer Grade 4_Tunhe TH801T,0.002412712
cat__Polymer Grade 2_I'm green™ STN7006,0.0024096882
num__vol_fraction3,0.0024018802
num__vol_fraction1,0.002361252
cat__Polymer Grade 1_BioPBS™ FZ91,0.0023289777
cat__Polymer Grade 5_Luminy® L175,0.0023217758
cat__Polymer Grade 2_PHACT S1000P,0.00228833
cat__Polymer Grade 5_I'm green™ STN7006,0.0022792625
cat__Polymer Grade 2_BioPBS™ FZ91,0.0022414036
cat__Polymer Grade 3_LDPE LD 150,0.002230423
cat__Polymer Grade 5_Barrialon CX C6,0.0022299734
cat__Polymer Grade 3_I'm green™ STN7006,0.0021771453
cat__Polymer Grade 5_Capa™ 6800,0.0021063357
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0020745294
cat__Polymer Grade 4_Luminy® L175,0.0020301319
