feature,importance
cat__Polymer Grade 4_BioPBS™ FZ91,0.09488671
cat__Polymer Grade 5_BioPBS™ FZ91,0.08717782
cat__Polymer Grade 3_BioPBS™ FZ91,0.067720875
num__ether,0.04600862
cat__Polymer Grade 2_BioPBS™ FZ91,0.037285738
num__ethyl_chain,0.025649969
cat__Polymer Grade 1_BioPBS™ FZ91,0.02449748
num__vinyl,0.023643505
cat__Polymer Grade 4_PHACT A1000P,0.023435723
cat__Polymer Grade 5_PHACT A1000P,0.02071894
num__propyl_chain,0.020387204
num__branching_factor,0.015824592
cat__Polymer Grade 4_Ecoworld,0.014796772
cat__Polymer Grade 4_I'm green™ STN7006,0.013144235
cat__Polymer Grade 3_ENMAT Y3000,0.013102902
cat__Polymer Grade 3_I'm green™ STN7006,0.012330121
num__SP3_C,0.012118346
cat__Polymer Grade 2_I'm green™ STN7006,0.011437556
cat__Polymer Grade 2_ENMAT Y3000,0.011265668
cat__Polymer Grade 4_ENMAT Y3000,0.0112407105
num__ketone,0.011095902
cat__Polymer Grade 4_BioPBS™ FD92,0.010751497
cat__Polymer Grade 5_I'm green™ STN7006,0.01071007
cat__Polymer Grade 3_PHACT A1000P,0.010701171
num__phenyls,0.010379521
num__tertiary_carbon,0.010113625
cat__Polymer Grade 5_BioPBS™ FD92,0.0096861785
cat__Polymer Grade 5_ENMAT Y3000,0.008939072
num__SP3_O,0.00810456
num__primary_carbon,0.008017538
cat__Polymer Grade 5_Ecoworld,0.008000321
cat__Polymer Grade 5_PHACT S1000P,0.007949504
cat__Polymer Grade 1_ENMAT Y3000,0.007944772
cat__Polymer Grade 5_EVAL F171B,0.007814974
cat__Polymer Grade 4_PHACT S1000P,0.0076614353
cat__Polymer Grade 2_PHACT A1000P,0.007637161
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0073724096
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0072409334
num__ester,0.0071848687
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0069648013
cat__Polymer Grade 3_Ecoworld,0.006895713
cat__Polymer Grade 3_PHACT S1000P,0.0067251045
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.006633812
num__secondary_carbon,0.0066075055
cat__Polymer Grade 1_PHACT A1000P,0.0051957713
cat__Polymer Grade 2_PHACT S1000P,0.0051825903
num__SP2_C,0.0048778662
num__tree_depth,0.0048230044
num__SP3_N,0.0047611357
cat__Polymer Grade 4_Ingeo 4032D,0.004722574
cat__Polymer Grade 4_Luminy® L175,0.004700631
num__vol_fraction5,0.0046401983
num__secondary_amine,0.004632735
num__vol_fraction4,0.0045672855
cat__Polymer Grade 3_BioPBS™ FD92,0.0045441333
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0045100325
num__vol_fraction3,0.0044739237
cat__Polymer Grade 2_Total PPH 3270,0.004348524
cat__Polymer Grade 1_I'm green™ STN7006,0.0042782756
cat__Polymer Grade 5_Unknown,0.0042589824
cat__Polymer Grade 2_Ingeo 4043D,0.004132899
num__Thickness (um),0.0040080477
cat__Polymer Grade 1_Kuredux® PGA,0.003997713
cat__Polymer Grade 4_EVAL F171B,0.0039956644
num__vol_fraction1,0.003985961
cat__Polymer Grade 3_Kuredux® PGA,0.003971504
cat__Polymer Grade 2_Kuredux® PGA,0.0038919623
cat__Polymer Grade 2_Ecoworld,0.0038792787
cat__Polymer Grade 2_PBS TH803S,0.0038233444
cat__Polymer Grade 2_Polylactide,0.0038086553
num__SP2_O,0.0036821838
cat__Polymer Grade 2_Unknown,0.0036598402
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0036291413
cat__Polymer Grade 4_Unknown,0.0035495304
cat__Polymer Grade 3_PBS TH803S,0.0034513103
cat__Polymer Grade 5_Kuredux® PGA,0.0029730925
cat__Polymer Grade 4_Total PPH 3270,0.0029157116
cat__Polymer Grade 4_Tunhe TH801T,0.0027912103
cat__Polymer Grade 1_PHACT S1000P,0.0026707787
num__alcohol,0.0026600175
cat__Polymer Grade 5_Total PPH 3270,0.0026215336
cat__Polymer Grade 4_Capa™ 6500,0.0025865713
num__vol_fraction2,0.0024827619
cat__Polymer Grade 1_EVAL F171B,0.002466378
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0024514066
cat__Polymer Grade 3_Tunhe TH801T,0.0024194883
cat__Polymer Grade 4_PBS TH803S,0.0020879654
cat__Polymer Grade 3_Polylactide,0.0018058963
cat__Polymer Grade 5_Capa™ 6500,0.0017985353
cat__Polymer Grade 1_Ecoworld,0.0017129517
cat__Polymer Grade 3_Total PPH 3270,0.0016377625
cat__Polymer Grade 5_Capa™ 6800,0.0016229373
cat__Polymer Grade 1_Capa™ 6800,0.0016073266
cat__Polymer Grade 4_LDPE LD 150,0.001434073
cat__Polymer Grade 2_LDPE LD 150,0.0013226494
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0012784384
cat__Polymer Grade 3_Capa™ 6500,0.0012680999
cat__Polymer Grade 2_Ecovance rf-PBAT,0.001267257
cat__Polymer Grade 3_Capa™ 6800,0.0012669167
cat__Polymer Grade 2_Luminy® L175,0.0012558332
cat__Polymer Grade 3_LDPE LD 150,0.0012155973
cat__Polymer Grade 1_Luminy® L175,0.0012038081
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0011949637
cat__Polymer Grade 2_Capa™ 6500,0.0011845526
cat__Polymer Grade 5_Polylactide,0.0011725869
cat__Polymer Grade 1_Polylactide,0.0011723436
cat__Polymer Grade 4_Green Planet™ PHBH,0.0011307648
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0010521474
cat__Polymer Grade 1_Total PPH 3270,0.0010318634
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0010269455
cat__Polymer Grade 1_Green Planet™ PHBH,0.001025462
cat__Polymer Grade 4_ENMAT™ Y1000P,0.00095646735
cat__Polymer Grade 1_Tunhe TH801T,0.0009310789
cat__Polymer Grade 1_Ingeo 4043D,0.00091796444
cat__Polymer Grade 4_Kuredux® PGA,0.00090304395
cat__Polymer Grade 2_Green Planet™ PHBH,0.00087720907
cat__Polymer Grade 4_Ingeo 4043D,0.0008138824
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.00077314104
cat__Polymer Grade 1_Capa™ 6500,0.0007143632
cat__Polymer Grade 3_Green Planet™ PHBH,0.0006786159
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0006634752
cat__Polymer Grade 1_Ingeo 4032D,0.0006193243
cat__Polymer Grade 1_PBS TH803S,0.0006070131
cat__Polymer Grade 4_Polylactide,0.0005829997
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00053619937
cat__Polymer Grade 5_Tunhe TH801T,0.0005335109
cat__Polymer Grade 5_LDPE LD 150,0.0005306538
cat__Polymer Grade 2_BioPBS™ FD92,0.0005298635
cat__Polymer Grade 1_BioPBS™ FD92,0.0005239005
cat__Polymer Grade 2_Capa™ 6800,0.0005138538
cat__Polymer Grade 1_LDPE LD 150,0.00038536108
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.00036501713
