feature,importance
num__vinyl,0.104368836
num__alcohol,0.07827581
cat__Polymer Grade 3_Polylactide,0.055636447
cat__Polymer Grade 1_Polylactide,0.051417127
num__SP2_O,0.04525537
cat__Polymer Grade 2_Polylactide,0.04384919
cat__Polymer Grade 3_Kuredux® PGA,0.042833965
cat__Polymer Grade 4_Polylactide,0.03714016
cat__Polymer Grade 1_Kuredux® PGA,0.03430971
cat__Polymer Grade 2_Kuredux® PGA,0.03343581
cat__Polymer Grade 4_Kuredux® PGA,0.027228823
cat__Polymer Grade 5_PHACT S1000P,0.027107242
num__Thickness (um),0.02404727
num__SP3_O,0.022277927
cat__Polymer Grade 5_Polylactide,0.02038512
num__branching_factor,0.019303896
num__SP2_C,0.018936714
cat__Polymer Grade 5_Kuredux® PGA,0.017819596
cat__Polymer Grade 4_PHACT S1000P,0.016332557
cat__Polymer Grade 5_Unknown,0.013241896
num__primary_carbon,0.011711916
num__SP3_C,0.011692634
num__ketone,0.010989542
num__phenyls,0.010443819
cat__Polymer Grade 4_Unknown,0.010173283
cat__Polymer Grade 3_PHACT S1000P,0.009841023
num__long_chain,0.009722072
num__tree_depth,0.008633509
cat__Polymer Grade 3_Unknown,0.007223091
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.006310784
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0061877957
num__ethyl_chain,0.0052497424
cat__Polymer Grade 4_PHACT A1000P,0.005052644
cat__Polymer Grade 1_CX-C6,0.004776905
num__SP3_Cl,0.004340266
cat__Polymer Grade 3_PHACT A1000P,0.004289988
cat__Polymer Grade 1_PHACT A1000P,0.004220855
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0040585
num__secondary_carbon,0.003920369
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0039066975
num__tertiary_carbon,0.003889137
num__ester,0.0037871825
num__Temperature (C),0.00356436
cat__Polymer Grade 1_PHACT S1000P,0.0034383687
num__vol_fraction4,0.0033524244
num__vol_fraction3,0.0031591342
num__vol_fraction1,0.0030863283
cat__Polymer Grade 2_PHACT S1000P,0.0030524745
num__ether,0.0029653322
cat__Polymer Grade 5_I'm green™ STN7006,0.0029399893
cat__Polymer Grade 4_BioPBS™ FD92,0.0028046805
cat__Polymer Grade 5_BioPBS™ FD92,0.0027588487
num__secondary_amine,0.0026516845
cat__Polymer Grade 2_PHACT A1000P,0.0026165005
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0026116844
num__vol_fraction2,0.002604298
num__vol_fraction5,0.0024376658
cat__Polymer Grade 5_PHACT A1000P,0.0024051673
cat__Polymer Grade 5_Capa™ 6500,0.0023618746
cat__Polymer Grade 4_PBS TH803S,0.0022510816
cat__Polymer Grade 2_BioPBS™ FD92,0.002145116
cat__Polymer Grade 4_Tunhe TH801T,0.0020437038
cat__Polymer Grade 3_BioPBS™ FZ91,0.0018102314
cat__Polymer Grade 5_BioPBS™ FZ91,0.0015551368
num__amide,0.0015029309
cat__Polymer Grade 3_LDPE LD 150,0.0014949187
cat__Polymer Grade 5_Ecoworld,0.0014732156
num__RH (%),0.0014613414
cat__Polymer Grade 1_PBS TH803S,0.0014037464
cat__Polymer Grade 5_Capa™ 6800,0.00137141
cat__Polymer Grade 4_Ecoworld,0.0013586535
