test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,34.90701527543112,,10.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.25067815353068806, PHB, BIOCYCLE® 1000, 0.06650425478170549, PHA, PHACT A1000P, 0.6828175916876065",True,37.17242761990333,,10.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.630987734102279, PHB, BIOCYCLE® 1000, 0.19503943005515198, PHA, PHACT A1000P, 0.173972835842569",True,36.01204271709904,,10.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.24798207082003823, PHB, BIOCYCLE® 1000, 0.3888677928767793, PHA, PHACT A1000P, 0.3631501363031825",True,34.02586113085673,,10.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4197384831735391, PHB, BIOCYCLE® 1000, 0.45548615922165253, PHA, PHACT A1000P, 0.12477535760480833",True,33.919800967897295,,10.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,33.50408008070724,,10.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5159056126295423, PHB, BIOCYCLE® 1000, 0.29960237020930064, PHA, PHACT S1000P, 0.18449201716115707",True,29.469743242161627,,10.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3562879512698456, PHB, BIOCYCLE® 1000, 0.31169561500166243, PHA, PHACT S1000P, 0.33201643372849193",True,33.28557137755356,,10.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.354387133627967, PHB, BIOCYCLE® 1000, 0.4716341551242693, PHA, PHACT S1000P, 0.17397871124776368",True,28.811158005713995,,10.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.40577374611405465, PHB, BIOCYCLE® 1000, 0.17288159499017805, PHA, PHACT S1000P, 0.4213446588957672",True,34.683025689071975,,10.0
11,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,4.6819595751667205,,10.0
12,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.16822104015108588, PHB, ENMAT Y3000, 0.6006518135798838, PHA, PHACT A1000P, 0.23112714626903036",True,6.184205556235578,,10.0
13,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2310205515233479, PHB, ENMAT Y3000, 0.6789040016046307, PHA, PHACT A1000P, 0.0900754468720214",True,6.922999998022548,,10.0
14,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2575048642946336, PHB, ENMAT Y3000, 0.3397853090253921, PHA, PHACT A1000P, 0.40270982667997424",True,4.615721167299748,,10.0
15,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5160055362641275, PHB, ENMAT Y3000, 0.11297194704704337, PHA, PHACT A1000P, 0.37102251668882924",True,4.606672403504788,,10.0
16,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,6.2936689657054155,,10.0
17,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.32975596053600725, PHB, ENMAT Y3000, 0.16994156121209084, PHA, PHACT S1000P, 0.5003024782519019",True,6.278047923257216,,10.0
18,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.06286198472624002, PHB, ENMAT Y3000, 0.873330907152581, PHA, PHACT S1000P, 0.06380710812117897",True,14.214425637637186,,10.0
19,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4041266524056159, PHB, ENMAT Y3000, 0.07882122043983213, PHA, PHACT S1000P, 0.517052127154552",True,5.748138710824622,,10.0
20,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.37483964848316104, PHB, ENMAT Y3000, 0.10562069975495593, PHA, PHACT S1000P, 0.519539651761883",True,6.173717579069116,,10.0
21,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,6.25441783657176,,10.0
22,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3273850792828626, PHB, ENMAT™ Y1000P, 0.19094689803627546, PHA, PHACT A1000P, 0.4816680226808619",True,6.647549288001952,,10.0
23,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.006916685998452436, PHB, ENMAT™ Y1000P, 0.7126538075131977, PHA, PHACT A1000P, 0.28042950648834974",True,7.675631220282265,,10.0
24,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4565537722497029, PHB, ENMAT™ Y1000P, 0.05767602017737346, PHA, PHACT A1000P, 0.48577020757292355",True,6.1674725010192,,10.0
25,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.43531751736349084, PHB, ENMAT™ Y1000P, 0.34197961223468887, PHA, PHACT A1000P, 0.2227028704018203",True,6.480648397298236,,10.0
26,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,6.09774228980767,,10.0
27,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.31577310481871895, PHB, ENMAT™ Y1000P, 0.48933017395457556, PHA, PHACT S1000P, 0.19489672122670554",True,7.683670132588239,,10.0
28,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.36780457575266134, PHB, ENMAT™ Y1000P, 0.34200816587296873, PHA, PHACT S1000P, 0.29018725837436987",True,6.246379001862538,,10.0
29,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.37576014075189684, PHB, ENMAT™ Y1000P, 0.44978833391113804, PHA, PHACT S1000P, 0.17445152533696504",True,6.542478035107291,,10.0
30,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4407525157926607, PHB, ENMAT™ Y1000P, 0.3562822652996021, PHA, PHACT S1000P, 0.2029652189077372",True,6.4574564896746445,,10.0
31,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,7.210827446640577,,10.0
32,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5652569562635203, PHB, Green Planet™ PHBH, 0.2771095402580201, PHA, PHACT A1000P, 0.15763350347845945",True,6.668125611928451,,10.0
33,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.6206772390009736, PHB, Green Planet™ PHBH, 0.2899586131501374, PHA, PHACT A1000P, 0.08936414784888902",True,7.965428695223155,,10.0
34,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3665934851192367, PHB, Green Planet™ PHBH, 0.4762612601446485, PHA, PHACT A1000P, 0.15714525473611474",True,6.424376680679175,,10.0
35,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.6097339617711259, PHB, Green Planet™ PHBH, 0.3756888508997041, PHA, PHACT A1000P, 0.014577187329169905",True,7.250174829365254,,10.0
