test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,8.941984231279186,,10.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6722034018099058, PHB, BIOCYCLE® 1000, 0.32779659819009427",True,10.130020817639565,,10.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.7289655222818953, PHB, BIOCYCLE® 1000, 0.2710344777181048",True,7.948595709328518,,10.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.43920289611090263, PHB, BIOCYCLE® 1000, 0.5607971038890974",True,6.924837036317198,,10.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.1205143705840943, PHB, BIOCYCLE® 1000, 0.8794856294159057",True,4.751417083074504,,10.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9409530287866833, PHB, BIOCYCLE® 1000, 0.05904697121331669",True,9.864024360548935,,10.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5292102708800667, PHB, BIOCYCLE® 1000, 0.47078972911993344",True,8.809981209759066,,10.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.8562734785030297, PHB, BIOCYCLE® 1000, 0.14372652149697027",True,24.226134803826515,,10.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.764617049500732, PHB, BIOCYCLE® 1000, 0.23538295049926808",True,8.196158014423862,,10.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.34054334323116403, PHB, BIOCYCLE® 1000, 0.659456656768836",True,6.636288862289676,,10.0
