test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,3.2907507,,50.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5226310178971023, PHB, BIOCYCLE® 1000, 0.47736898210289763",True,3.2907507,,50.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6122012838988337, PHB, BIOCYCLE® 1000, 0.3877987161011664",True,2.9826057,,50.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5298307399442844, PHB, BIOCYCLE® 1000, 0.4701692600557156",True,3.2907507,,50.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.166035656916464, PHB, BIOCYCLE® 1000, 0.8339643430835361",True,2.000839,,50.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.15264200620460855, PHB, BIOCYCLE® 1000, 0.8473579937953915",True,2.000839,,50.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.13003419326364243, PHB, BIOCYCLE® 1000, 0.8699658067363576",True,1.9595804,,50.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2535304588673204, PHB, BIOCYCLE® 1000, 0.7464695411326796",True,2.487715,,50.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.7356800905822096, PHB, BIOCYCLE® 1000, 0.26431990941779027",True,5.3440056,,50.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.7789029252990288, PHB, BIOCYCLE® 1000, 0.22109707470097104",True,5.5515585,,50.0
11,2,random_sample_10,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.11751489959449787, PHB, BIOCYCLE® 1000, 0.8824851004055021",True,1.888321,,50.0
