feature,importance
num__vinyl,0.10560572
num__ether,0.07198386
num__SP2_C,0.067193985
num__SP3_N,0.05251747
num__amide,0.05029645
num__secondary_amine,0.036165833
num__SP3_O,0.032176875
num__phenyls,0.027380336
num__SP2_O,0.026964923
num__ketone,0.017353317
num__long_chain,0.013973842
num__tree_depth,0.013855453
num__tertiary_carbon,0.013740727
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.012625002
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.012209554
num__SP3_C,0.011209628
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.011025504
cat__Polymer Grade 5_PHACT A1000P,0.011010492
num__primary_carbon,0.010400427
cat__Polymer Grade 3_PHACT A1000P,0.010271304
num__branching_factor,0.010221197
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.009761458
num__ester,0.009659003
cat__Polymer Grade 3_Kuredux® PGA,0.009022029
cat__Polymer Grade 5_Kuredux® PGA,0.008498964
cat__Polymer Grade 4_PHACT A1000P,0.00829
num__quaternary_carbon,0.008257343
num__secondary_carbon,0.0077131386
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0074459417
cat__Polymer Grade 4_Total PPH 3270,0.0074003106
num__SP3_Cl,0.007127681
num__Thickness (um),0.0062856823
cat__Polymer Grade 3_Total PPH 3270,0.006185418
cat__Polymer Grade 2_Kuredux® PGA,0.0058384407
num__vol_fraction5,0.005838313
cat__Polymer Grade 2_PHACT A1000P,0.005668701
cat__Polymer Grade 5_Total PPH 3270,0.005622544
cat__Polymer Grade 4_Unknown,0.005262731
cat__Polymer Grade 3_BioPBS™ FZ91,0.005217661
cat__Polymer Grade 2_Total PPH 3270,0.005138417
num__ethyl_chain,0.0047142683
cat__Polymer Grade 4_Kuredux® PGA,0.0046662414
num__propyl_chain,0.0046178317
cat__Polymer Grade 5_LDPE LD 150,0.004579423
cat__Polymer Grade 4_BioPBS™ FZ91,0.004563926
cat__Polymer Grade 1_Total PPH 3270,0.0045192675
cat__Polymer Grade 5_Ecovance rf-PBAT,0.004335824
cat__Polymer Grade 4_Ecovance rf-PBAT,0.004092355
num__vol_fraction4,0.0040606265
cat__Polymer Grade 5_Unknown,0.003979606
cat__Polymer Grade 1_Kuredux® PGA,0.003972555
cat__Polymer Grade 1_PHACT A1000P,0.0038708393
num__vol_fraction2,0.0033234449
cat__Polymer Grade 5_PHACT S1000P,0.003233206
cat__Polymer Grade 5_Polylactide,0.0030579367
cat__Polymer Grade 5_Capa™ 6800,0.0029882838
