feature,importance
num__primary_carbon,0.055710826
num__tertiary_carbon,0.045448236
cat__Polymer Grade 5_ENMAT Y3000,0.04340907
cat__Polymer Grade 5_PHACT S1000P,0.036328785
cat__Polymer Grade 4_ENMAT Y3000,0.034542985
cat__Polymer Grade 5_Unknown,0.033769365
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.033422887
cat__Polymer Grade 5_ENMAT™ Y1000P,0.028974831
cat__Polymer Grade 5_Green Planet™ PHBH,0.02854822
cat__Polymer Grade 4_Unknown,0.025289977
cat__Polymer Grade 4_PHACT S1000P,0.02145489
cat__Polymer Grade 4_ENMAT™ Y1000P,0.021452727
cat__Polymer Grade 3_ENMAT Y3000,0.019738456
num__ketone,0.018849678
num__ether,0.018654473
num__tree_depth,0.01653058
num__alcohol,0.016370445
cat__Polymer Grade 4_Green Planet™ PHBH,0.016346881
cat__Polymer Grade 3_PHACT S1000P,0.016186817
num__SP3_O,0.015335099
cat__Polymer Grade 3_Green Planet™ PHBH,0.014644149
cat__Polymer Grade 5_PHACT A1000P,0.012339681
cat__Polymer Grade 5_Luminy® L175,0.011676613
cat__Polymer Grade 5_Ingeo 4032D,0.01105244
cat__Polymer Grade 5_Ingeo 4043D,0.010575789
cat__Polymer Grade 4_PHACT A1000P,0.010509764
num__ethyl_chain,0.010243916
num__Thickness (um),0.009262186
num__phenyls,0.0085338345
cat__Polymer Grade 3_BioPBS™ FD92,0.008324275
cat__Polymer Grade 4_Ingeo 4043D,0.008025095
cat__Polymer Grade 5_BioPBS™ FD92,0.007830536
cat__Polymer Grade 5_Capa™ 6500,0.007791977
num__secondary_carbon,0.0076731914
cat__Polymer Grade 5_I'm green™ STN7006,0.007564836
num__vol_fraction5,0.0074357237
cat__Polymer Grade 4_LDPE LD 150,0.0073116357
cat__Polymer Grade 2_Luminy® L175,0.007094234
cat__Polymer Grade 4_BioPBS™ FD92,0.0070788395
cat__Polymer Grade 3_PHACT A1000P,0.0070403744
cat__Polymer Grade 3_Unknown,0.0070270826
num__vol_fraction4,0.006814917
num__SP3_N,0.0067339484
num__ester,0.006728965
cat__Polymer Grade 5_LDPE LD 150,0.0064791325
num__SP3_C,0.0063535455
cat__Polymer Grade 3_LDPE LD 150,0.0056870067
num__secondary_amine,0.005685897
num__vol_fraction3,0.0056322925
cat__Polymer Grade 5_Capa™ 6800,0.0055114236
cat__Polymer Grade 3_ENMAT™ Y1000P,0.005462326
cat__Polymer Grade 5_BioPBS™ FZ91,0.0052436115
cat__Polymer Grade 4_Luminy® L175,0.0052174316
cat__Polymer Grade 4_I'm green™ STN7006,0.0050242287
cat__Polymer Grade 4_Total PPH 3270,0.0049637277
num__vol_fraction1,0.0048748166
num__SP2_O,0.004857587
cat__Polymer Grade 1_PHACT A1000P,0.004746315
cat__Polymer Grade 2_BioPBS™ FD92,0.004719409
cat__Polymer Grade 2_Ingeo 4032D,0.004645023
cat__Polymer Grade 4_Ingeo 4032D,0.004644295
cat__Polymer Grade 1_ENMAT Y3000,0.004346761
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.004295437
cat__Polymer Grade 4_Capa™ 6500,0.0041550063
cat__Polymer Grade 2_ENMAT Y3000,0.0039239367
num__long_chain,0.0038331214
cat__Polymer Grade 2_ENMAT™ Y1000P,0.003831656
cat__Polymer Grade 2_Ingeo 4043D,0.0037860891
num__propyl_chain,0.003705067
cat__Polymer Grade 3_Total PPH 3270,0.0036774243
num__vol_fraction2,0.0034783108
cat__Polymer Grade 1_Luminy® L175,0.0034030764
cat__Polymer Grade 1_PBS TH803S,0.0032886448
cat__Polymer Grade 3_Capa™ 6800,0.0031871912
cat__Polymer Grade 2_Unknown,0.0031705743
num__SP2_C,0.0031219216
cat__Polymer Grade 1_Tunhe TH801T,0.0030387624
cat__Polymer Grade 3_Polylactide,0.0030244272
cat__Polymer Grade 1_Ingeo 4043D,0.0029327562
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0028699827
cat__Polymer Grade 2_Green Planet™ PHBH,0.0027044397
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0027041677
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0026000692
cat__Polymer Grade 1_Green Planet™ PHBH,0.002552217
num__branching_factor,0.0025127612
cat__Polymer Grade 4_BioPBS™ FZ91,0.0024612935
cat__Polymer Grade 2_Tunhe TH801T,0.0023874615
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0023600673
cat__Polymer Grade 5_Ecoworld,0.00229061
cat__Polymer Grade 2_Ecovance rf-PBAT,0.002225629
cat__Polymer Grade 3_I'm green™ STN7006,0.0022207526
cat__Polymer Grade 2_Kuredux® PGA,0.0022109374
cat__Polymer Grade 3_EVAL F171B,0.0021538776
