test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,4,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,53.52032549437743,,250.0
2,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.22461972625506732, PHB, BIOCYCLE® 1000, 0.34344954358398616, PHA, PHACT A1000P, 0.15420300466036105, PGA, Kuredux® PGA, 0.2777277255005854",True,54.082285033459634,,250.0
3,4,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,52.72709938467415,,250.0
4,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.30373428208850883, PHB, BIOCYCLE® 1000, 0.3331249544268862, PHA, PHACT A1000P, 0.12538298400462167, PGA, Polylactide, 0.23775777947998322",True,56.380646081124574,,250.0
5,4,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,49.160577660028125,,250.0
6,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.4438339484732296, PHB, BIOCYCLE® 1000, 0.056531788138511695, PHA, PHACT S1000P, 0.3324700015020109, PGA, Kuredux® PGA, 0.16716426188624778",True,58.3354351199775,,250.0
7,4,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,48.65215143570075,,250.0
8,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.2141468690781608, PHB, BIOCYCLE® 1000, 0.008123860221064934, PHA, PHACT S1000P, 0.46849341996806854, PGA, Polylactide, 0.30923585073270565",True,57.44841959858056,,250.0
9,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,5.607252505491134,,250.0
10,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.5389642892368465, PHB, ENMAT Y3000, 0.16624758421633898, PHA, PHACT A1000P, 0.11177887580103596, PGA, Kuredux® PGA, 0.18300925074577853",True,7.399245183233172,,250.0
11,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,5.599444586178098,,250.0
12,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.27293829012776744, PHB, ENMAT Y3000, 0.15550726694691855, PHA, PHACT A1000P, 0.04970231675707382, PGA, Polylactide, 0.5218521261682402",True,7.983483753152162,,250.0
13,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,5.565445500940608,,250.0
14,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.42276111670113575, PHB, ENMAT Y3000, 0.05153107874220526, PHA, PHACT S1000P, 0.3735528723707487, PGA, Kuredux® PGA, 0.1521549321859104",True,5.7050564223874725,,250.0
15,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,5.5576957965408305,,250.0
16,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.12229209436908539, PHB, ENMAT Y3000, 0.3493953181605135, PHA, PHACT S1000P, 0.20451940049595177, PGA, Polylactide, 0.32379318697444937",True,5.547102219374567,,250.0
17,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT™ Y1000P, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,6.180189395557061,,250.0
18,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.3879058578114332, PHB, ENMAT™ Y1000P, 0.3750919493007791, PHA, PHACT A1000P, 0.061079680267406566, PGA, Kuredux® PGA, 0.17592251262038106",True,6.443529803201537,,250.0
19,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT™ Y1000P, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,6.2568932017997465,,250.0
20,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.15811242077594176, PHB, ENMAT™ Y1000P, 0.4362714773878222, PHA, PHACT A1000P, 0.3591973436428943, PGA, Polylactide, 0.04641875819334188",True,5.726820537272389,,250.0
21,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT™ Y1000P, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,6.985609710174002,,250.0
22,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.3629632460853366, PHB, ENMAT™ Y1000P, 0.385774099521698, PHA, PHACT S1000P, 0.14539182844671453, PGA, Kuredux® PGA, 0.10587082594625083",True,6.522227691512805,,250.0
23,4,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, ENMAT™ Y1000P, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,7.192794299999845,,250.0
24,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.013835593729014472, PHB, ENMAT™ Y1000P, 0.31839519260328825, PHA, PHACT S1000P, 0.380625934308574, PGA, Polylactide, 0.28714327935912337",True,10.462722538802774,,250.0
25,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,6.088257241790716,,250.0
26,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.23775010473199093, PHB, Green Planet™ PHBH, 0.27165288726997433, PHA, PHACT A1000P, 0.24654275804929188, PGA, Kuredux® PGA, 0.24405424994874278",True,6.1359501966256085,,250.0
27,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,6.079779538806166,,250.0
28,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.05931234553560961, PHB, Green Planet™ PHBH, 0.3163175720490933, PHA, PHACT A1000P, 0.19281239180687476, PGA, Polylactide, 0.4315576906084225",True,5.916141176863201,,250.0
29,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,6.97537811567041,,250.0
30,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.33176433845549197, PHB, Green Planet™ PHBH, 0.2075420050161201, PHA, PHACT S1000P, 0.011565647060251849, PGA, Kuredux® PGA, 0.44912800946813614",True,7.070059502557607,,250.0
31,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,6.9656651253151916,,250.0
32,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.27469113200936285, PHB, Green Planet™ PHBH, 0.19607243910484223, PHA, PHACT S1000P, 0.07606387355781362, PGA, Polylactide, 0.4531725553279813",True,8.201684663720021,,250.0
33,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,52.803527580788526,,250.0
34,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.07428739236648006, PHB, BIOCYCLE® 1000, 0.32743885329261346, PHA, PHACT A1000P, 0.37919206433882735, PGA, Kuredux® PGA, 0.21908169000207917",True,49.39513202004086,,250.0
35,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,52.04444569125824,,250.0
36,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.8090174545367901, PHB, BIOCYCLE® 1000, 0.04072075290639345, PHA, PHACT A1000P, 0.12807139662267217, PGA, Polylactide, 0.02219039593414429",True,54.35390710768628,,250.0
37,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,48.51989215354691,,250.0
38,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.31896385289497214, PHB, BIOCYCLE® 1000, 0.3644601005543525, PHA, PHACT S1000P, 0.20171660238462433, PGA, Kuredux® PGA, 0.11485944416605097",True,49.99101094220047,,250.0
39,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,48.01789343998945,,250.0
40,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.005430675186666214, PHB, BIOCYCLE® 1000, 0.19995530472139453, PHA, PHACT S1000P, 0.39460288716153136, PGA, Polylactide, 0.40001113293040785",True,51.39918036650096,,250.0
41,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,5.528895778274017,,250.0
42,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.6529926508763607, PHB, ENMAT Y3000, 0.2079795321221046, PHA, PHACT A1000P, 0.1208233963346941, PGA, Kuredux® PGA, 0.01820442066684059",True,7.8639388476841265,,250.0
43,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,5.521196968191057,,250.0
44,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.16725219759585472, PHB, ENMAT Y3000, 0.2465210482686967, PHA, PHACT A1000P, 0.4091001463894419, PGA, Polylactide, 0.1771266077460067",True,5.764644915098976,,250.0
45,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,5.4751112238726245,,250.0
46,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.0875533299045205, PHB, ENMAT Y3000, 0.4780036101687545, PHA, PHACT S1000P, 0.03888232298903436, PGA, Kuredux® PGA, 0.39556073693769067",True,12.73174950594029,,250.0
47,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,5.467487307057025,,250.0
48,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.05528107097751841, PHB, ENMAT Y3000, 0.47901482307155946, PHA, PHACT S1000P, 0.4314316740737785, PGA, Polylactide, 0.03427243187714356",True,6.739144233306625,,250.0
