feature,importance
num__ester,0.07827836
num__long_chain,0.05825634
num__Thickness (um),0.050556198
num__tree_depth,0.046880517
num__branching_factor,0.042088762
num__alcohol,0.041422497
cat__Polymer Grade 3_PHACT A1000P,0.030742306
num__secondary_carbon,0.030013874
num__vinyl,0.02966241
num__ether,0.025973594
num__ketone,0.025215775
num__tertiary_carbon,0.023889167
num__SP3_O,0.022873394
num__secondary_amine,0.021731526
cat__Polymer Grade 1_PHACT A1000P,0.021519773
cat__Polymer Grade 4_PHACT A1000P,0.020671645
cat__Polymer Grade 2_PHACT A1000P,0.019377416
num__SP3_N,0.019127939
num__phenyls,0.016965965
num__SP2_C,0.015002156
cat__Polymer Grade 3_LDPE LD 150,0.013659602
num__primary_carbon,0.013587293
cat__Polymer Grade 3_I'm green™ STN7006,0.011858497
num__SP2_O,0.011545543
cat__Polymer Grade 1_LDPE LD 150,0.011384158
cat__Polymer Grade 3_Tunhe TH801T,0.010580441
num__SP3_C,0.010433736
cat__Polymer Grade 5_Luminy® L175,0.010348622
cat__Polymer Grade 3_Ingeo 4043D,0.009472191
cat__Polymer Grade 2_PBS TH803S,0.009449897
cat__Polymer Grade 5_PHACT A1000P,0.0090633975
cat__Polymer Grade 4_LDPE LD 150,0.0089291325
cat__Polymer Grade 3_PBS TH803S,0.008221568
cat__Polymer Grade 2_Unknown,0.0072928527
num__propyl_chain,0.0069843973
cat__Polymer Grade 2_BioPBS™ FZ91,0.0060978946
cat__Polymer Grade 1_BioPBS™ FZ91,0.0054991404
cat__Polymer Grade 2_Ingeo 4043D,0.0053687044
cat__Polymer Grade 3_Ingeo 4032D,0.0050356314
cat__Polymer Grade 3_BioPBS™ FZ91,0.004923152
cat__Polymer Grade 5_Ingeo 4043D,0.004902971
cat__Polymer Grade 5_BioPBS™ FZ91,0.004620131
cat__Polymer Grade 2_LDPE LD 150,0.0045868536
cat__Polymer Grade 2_Ingeo 4032D,0.004497916
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.004478999
cat__Polymer Grade 4_PBS TH803S,0.004410719
cat__Polymer Grade 4_I'm green™ STN7006,0.0043926327
cat__Polymer Grade 4_BioPBS™ FZ91,0.004216589
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.0041292375
cat__Polymer Grade 4_Ingeo 4043D,0.004091782
cat__Polymer Grade 3_Luminy® L175,0.004016792
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0039723255
cat__Polymer Grade 5_I'm green™ STN7006,0.003942694
cat__Polymer Grade 1_PBS TH803S,0.003823839
cat__Polymer Grade 5_Ecoworld,0.0034018387
cat__Polymer Grade 4_Luminy® L175,0.0033424585
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0031687177
cat__Polymer Grade 2_PHACT S1000P,0.003136627
cat__Polymer Grade 1_I'm green™ STN7006,0.003067467
cat__Polymer Grade 3_Kuredux® PGA,0.002937067
num__vol_fraction1,0.0028761872
cat__Polymer Grade 2_Capa™ 6500,0.0028525386
num__vol_fraction3,0.0028260585
cat__Polymer Grade 2_Kuredux® PGA,0.0028179663
cat__Polymer Grade 3_PHACT S1000P,0.0028076472
cat__Polymer Grade 2_I'm green™ STN7006,0.0027937198
cat__Polymer Grade 4_Ingeo 4032D,0.0027006904
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0026591453
cat__Polymer Grade 4_Kuredux® PGA,0.0026382136
num__vol_fraction2,0.002545812
cat__Polymer Grade 1_Ingeo 4043D,0.002470789
cat__Polymer Grade 3_Polylactide,0.0024349203
cat__Polymer Grade 2_EVAL F171B,0.0022732427
cat__Polymer Grade 4_Capa™ 6800,0.0022565294
num__vol_fraction4,0.002229276
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0021198534
cat__Polymer Grade 2_Ecoworld,0.002094233
cat__Polymer Grade 1_PHACT S1000P,0.0020816922
cat__Polymer Grade 1_Ingeo 4032D,0.0020272827
cat__Polymer Grade 2_Luminy® L175,0.0018832408
cat__Polymer Grade 3_Green Planet™ PHBH,0.0018604082
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0018334513
