test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,3.1601098,,50.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.29517900130026425, PHB, BIOCYCLE® 1000, 0.16517168178609634, PHA, PHACT A1000P, 0.5396493169136394",True,3.0516026,,50.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.11437779220746996, PHB, BIOCYCLE® 1000, 0.7019160395871625, PHA, PHACT A1000P, 0.1837061682053676",True,1.9453177,,50.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4017404100696957, PHB, BIOCYCLE® 1000, 0.4646248338724095, PHA, PHACT A1000P, 0.13363475605789482",True,2.6205525,,50.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.35990425056442005, PHB, BIOCYCLE® 1000, 0.2996250302081291, PHA, PHACT A1000P, 0.34047071922745087",True,3.1601098,,50.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3258545,,50.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5724983964940226, PHB, BIOCYCLE® 1000, 0.22601495108585576, PHA, PHACT S1000P, 0.20148665242012168",True,4.6358805,,50.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.40170994232271284, PHB, BIOCYCLE® 1000, 0.22788367880736424, PHA, PHACT S1000P, 0.3704063788699228",True,2.7642655,,50.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.24329034611999098, PHB, BIOCYCLE® 1000, 0.5139198282856808, PHA, PHACT S1000P, 0.24278982559432816",True,2.3934577,,50.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2400693407969313, PHB, BIOCYCLE® 1000, 0.3602757248842733, PHA, PHACT S1000P, 0.3996549343187954",True,2.3441112,,50.0
11,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,3.1601098,,50.0
12,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.11560357709447226, PHB, ENMAT Y3000, 0.4966012305997698, PHA, PHACT A1000P, 0.387795192305758",True,2.7313867,,50.0
13,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2706068009974807, PHB, ENMAT Y3000, 0.5559610237447032, PHA, PHACT A1000P, 0.1734321752578161",True,2.6205525,,50.0
14,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.39310722821321786, PHB, ENMAT Y3000, 0.5637267323184342, PHA, PHACT A1000P, 0.04316603946834789",True,2.4821153,,50.0
15,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.27031884006605184, PHB, ENMAT Y3000, 0.35821968397462656, PHA, PHACT A1000P, 0.37146147595932155",True,3.0231903,,50.0
16,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3258545,,50.0
17,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.47254073322200457, PHB, ENMAT Y3000, 0.013990134732480897, PHA, PHACT S1000P, 0.5134691320455145",True,3.4624758,,50.0
18,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3537163294434377, PHB, ENMAT Y3000, 0.3659030076839056, PHA, PHACT S1000P, 0.28038066287265667",True,2.3934577,,50.0
19,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4728730111065918, PHB, ENMAT Y3000, 0.2673596725794472, PHA, PHACT S1000P, 0.25976731631396094",True,3.2690856,,50.0
