test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,3.0280905,,250.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.2791752577832089, PHB, BIOCYCLE® 1000, 0.720824742216791",True,2.559964,,250.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.25602441754554517, PHB, BIOCYCLE® 1000, 0.7439755824544548",True,2.6484113,,250.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5577542454069383, PHB, BIOCYCLE® 1000, 0.44224575459306165",True,3.740989,,250.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4745346694115283, PHB, BIOCYCLE® 1000, 0.5254653305884718",True,3.0280905,,250.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4761648459926118, PHB, BIOCYCLE® 1000, 0.5238351540073882",True,3.0280905,,250.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.925838168472107, PHB, BIOCYCLE® 1000, 0.074161831527893",True,10.5463,,250.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6547355017422022, PHB, BIOCYCLE® 1000, 0.34526449825779787",True,5.033633,,250.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9304289244402116, PHB, BIOCYCLE® 1000, 0.06957107555978846",True,10.683627,,250.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6596048428240492, PHB, BIOCYCLE® 1000, 0.3403951571759509",True,5.033633,,250.0
11,2,random_sample_10,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5434745287061848, PHB, BIOCYCLE® 1000, 0.45652547129381504",True,3.740989,,250.0
12,2,random_sample_11,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.49982250227170444, PHB, BIOCYCLE® 1000, 0.5001774977282956",True,3.0280905,,250.0
13,2,random_sample_12,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4018401381907961, PHB, BIOCYCLE® 1000, 0.5981598618092039",True,2.931161,,250.0
14,2,random_sample_13,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.8419067459198701, PHB, BIOCYCLE® 1000, 0.15809325408012984",True,7.3307123,,250.0
15,2,random_sample_14,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6147361072614828, PHB, BIOCYCLE® 1000, 0.38526389273851724",True,4.090484,,250.0
