feature,importance
num__alcohol,0.16370916
cat__Polymer Grade 3_EVAL F171B,0.09744992
cat__Polymer Grade 2_EVAL F171B,0.07036195
cat__Polymer Grade 4_EVAL F171B,0.0662469
cat__Polymer Grade 2_Kuredux® PGA,0.061754487
cat__Polymer Grade 3_Kuredux® PGA,0.060636092
cat__Polymer Grade 3_Polylactide,0.059865363
cat__Polymer Grade 2_Polylactide,0.055004727
cat__Polymer Grade 1_Kuredux® PGA,0.0471116
cat__Polymer Grade 1_Polylactide,0.04255246
cat__Polymer Grade 1_EVAL F171B,0.04040867
cat__Polymer Grade 4_Kuredux® PGA,0.036304407
num__secondary_amine,0.028096344
cat__Polymer Grade 4_Polylactide,0.026960604
num__ether,0.01686667
cat__Polymer Grade 5_Kuredux® PGA,0.011335634
num__ester,0.010263804
num__ketone,0.009819963
cat__Polymer Grade 5_Polylactide,0.009685774
num__branching_factor,0.00934837
num__SP3_N,0.005060421
num__tertiary_carbon,0.0042984225
num__secondary_carbon,0.004012774
num__SP3_C,0.0039290236
num__primary_carbon,0.0032976447
num__SP2_O,0.0024716265
cat__Polymer Grade 5_Ecoworld,0.0022242614
num__vol_fraction1,0.0020766847
num__Temperature (C),0.0020586888
num__tree_depth,0.0020237293
num__vol_fraction2,0.0019956268
num__phenyls,0.0019100107
num__vol_fraction3,0.0018083964
cat__Polymer Grade 5_Capa™ 6800,0.0017518512
num__RH (%),0.0016303555
num__vol_fraction4,0.0015478681
cat__Polymer Grade 2_Capa™ 6500,0.0013376815
num__vol_fraction5,0.001284514
num__SP3_Cl,0.0011632496
cat__Polymer Grade 2_Unknown,0.0011615145
cat__Polymer Grade 2_Capa™ 6800,0.0011516172
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.0010412938
num__SP3_O,0.0010016912
cat__Polymer Grade 3_PHACT S1000P,0.0009359693
cat__Polymer Grade 3_Capa™ 6800,0.00089665886
cat__Polymer Grade 4_Capa™ 6800,0.00088197936
cat__Polymer Grade 1_Capa™ 6500,0.00084256474
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.00081755663
cat__Polymer Grade 1_CX-C6,0.0007227606
cat__Polymer Grade 5_EVAL F171B,0.00071381056
cat__Polymer Grade 1_Capa™ 6800,0.00070195505
num__Thickness (um),0.00067478995
cat__Polymer Grade 4_I'm green™ STN7006,0.00065137463
cat__Polymer Grade 4_PHACT A1000P,0.0006454144
cat__Polymer Grade 2_ENMAT Y3000,0.00057768536
num__SP2_C,0.00057426846
cat__Polymer Grade 1_I'm green™ STN7006,0.00055248017
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.00055184594
cat__Polymer Grade 3_ENMAT Y3000,0.00053531845
cat__Polymer Grade 4_ENMAT Y3000,0.00053308415
num__propyl_chain,0.000504269
cat__Polymer Grade 5_Unknown,0.0005011552
cat__Polymer Grade 1_ENMAT Y3000,0.0004967831
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.00049523416
cat__Polymer Grade 3_Capa™ 6500,0.00048822767
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0004844395
cat__Polymer Grade 2_I'm green™ STN7006,0.0004481265
cat__Polymer Grade 4_Capa™ 6500,0.00044113252
num__vinyl,0.00044017503
cat__Polymer Grade 3_Ecoworld,0.00043803957
cat__Polymer Grade 3_BioPBS™ FZ91,0.0004131255
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0004047696
cat__Polymer Grade 2_Ecoworld,0.0003890226
cat__Polymer Grade 2_ENMAT™ Y1000P,0.00036834631
cat__Polymer Grade 5_PBS TH803S,0.00035475747
cat__Polymer Grade 4_Unknown,0.0003246452
cat__Polymer Grade 4_Luminy® L175,0.0003055412
cat__Polymer Grade 1_LDPE LD 150,0.00029349173
cat__Polymer Grade 1_Total PPH 3270,0.00027273849
cat__Polymer Grade 5_I'm green™ STN7006,0.0002687699
cat__Polymer Grade 1_Green Planet™ PHBH,0.00026047163
cat__Polymer Grade 1_Tunhe TH801T,0.00025720603
cat__Polymer Grade 1_Luminy® L175,0.00024795675
cat__Polymer Grade 2_PBS TH803S,0.00024054585
cat__Polymer Grade 2_Ingeo 4032D,0.00021872098
cat__Polymer Grade 4_Ingeo 4043D,0.0002063968
cat__Polymer Grade 3_PHACT A1000P,0.00019191402
cat__Polymer Grade 3_Luminy® L175,0.00019016118
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00018171158
cat__Polymer Grade 4_Ingeo 4032D,0.00017970779
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0001608518
cat__Polymer Grade 4_PBS TH803S,0.00015513398
cat__Polymer Grade 4_Tunhe TH801T,0.00015476793
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0001492975
cat__Polymer Grade 1_PHACT A1000P,0.0001470008
cat__Polymer Grade 3_Ingeo 4043D,0.00014223947
cat__Polymer Grade 1_Ingeo 4043D,0.00013648484
cat__Polymer Grade 3_LDPE LD 150,0.00012890463
cat__Polymer Grade 1_BioPBS™ FZ91,0.00012561653
cat__Polymer Grade 1_Ecoworld,0.00012118995
cat__Polymer Grade 2_Tunhe TH801T,0.00010809294
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.00010709862
cat__Polymer Grade 3_Total PPH 3270,0.00010696265
cat__Polymer Grade 2_Green Planet™ PHBH,0.00010603644
cat__Polymer Grade 2_PHACT A1000P,0.000102001984
cat__Polymer Grade 2_Luminy® L175,9.814651e-05
cat__Polymer Grade 3_I'm green™ STN7006,9.35095e-05
cat__Polymer Grade 3_Green Planet™ PHBH,9.208162e-05
cat__Polymer Grade 2_Ecovance rf-PBAT,8.8576526e-05
cat__Polymer Grade 3_Unknown,8.516998e-05
cat__Polymer Grade 4_ecoflex® F Blend C1200,8.352011e-05
cat__Polymer Grade 5_BioPBS™ FZ91,7.571702e-05
cat__Polymer Grade 1_PBS TH803S,7.524208e-05
cat__Polymer Grade 4_LDPE LD 150,7.350162e-05
cat__Polymer Grade 3_Ingeo 4032D,6.9681235e-05
cat__Polymer Grade 2_Ingeo 4043D,6.927074e-05
cat__Polymer Grade 4_BioPBS™ FZ91,6.575723e-05
cat__Polymer Grade 2_LDPE LD 150,6.49958e-05
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,6.352209e-05
cat__Polymer Grade 1_Ingeo 4032D,6.0702427e-05
cat__Polymer Grade 1_Ecovance rf-PBAT,5.9786744e-05
cat__Polymer Grade 2_BioPBS™ FZ91,5.763716e-05
cat__Polymer Grade 5_Capa™ 6500,5.7265457e-05
cat__Polymer Grade 4_PHACT S1000P,5.1163992e-05
cat__Polymer Grade 5_Ingeo 4043D,4.8973354e-05
cat__Polymer Grade 3_Tunhe TH801T,4.8823265e-05
cat__Polymer Grade 1_PHACT S1000P,4.7511636e-05
cat__Polymer Grade 2_PHACT S1000P,4.4506603e-05
cat__Polymer Grade 3_PBS TH803S,4.09525e-05
cat__Polymer Grade 2_Total PPH 3270,3.895081e-05
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,3.800487e-05
cat__Polymer Grade 4_Ecoworld,3.373438e-05
cat__Polymer Grade 5_Ingeo 4032D,3.122211e-05
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,2.9104913e-05
cat__Polymer Grade 5_PHACT A1000P,2.878916e-05
cat__Polymer Grade 5_ENMAT Y3000,2.5459096e-05
cat__Polymer Grade 5_Ecovance rf-PBAT,2.3847953e-05
cat__Polymer Grade 1_ecoflex® F Blend C1200,2.3456698e-05
cat__Polymer Grade 4_Total PPH 3270,2.021797e-05
cat__Polymer Grade 1_BioPBS™ FD92,5.564249e-07
num__thiocyanate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__ketal,0.0
num__isocyanate,0.0
num__thiourea,0.0
num__acetal,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__phosphonate,0.0
num__vinyl_halide,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__boron_3_coord,0.0
num__ethyl_chain,0.0
num__butyl_chain,0.0
num__allene,0.0
num__aldehyde,0.0
num__quaternary_carbon,0.0
num__thioether,0.0
num__nitrile,0.0
num__primary_amine,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__amide,0.0
num__thiol,0.0
cat__Polymer Grade 5_Green Planet™ PHBH,0.0
num__thioamide,0.0
num__carbamate,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
cat__Polymer Grade 5_Total PPH 3270,0.0
cat__Polymer Grade 5_PHACT S1000P,0.0
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0
cat__Polymer Grade 5_Luminy® L175,0.0
cat__Polymer Grade 5_LDPE LD 150,0.0
cat__Polymer Grade 4_Green Planet™ PHBH,0.0
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
num__SP3_F,0.0
num__SP3_Br,0.0
num__SP3_I,0.0
num__aliphatic_rings_with_o,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_n,0.0
num__SP3D2_S,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__long_chain,0.0
