feature,importance
num__vinyl,0.106435835
num__SP2_C,0.06399268
num__ether,0.06013775
num__SP3_N,0.055016864
num__amide,0.05167399
num__secondary_amine,0.039336476
num__SP3_O,0.03466595
num__SP2_O,0.031002318
num__phenyls,0.02929408
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.017175987
num__ketone,0.015284543
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.01399723
num__tree_depth,0.013737693
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.013019707
num__long_chain,0.012209593
num__SP3_C,0.011996375
cat__Polymer Grade 5_PHACT A1000P,0.011362073
num__branching_factor,0.011216274
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.011071524
num__tertiary_carbon,0.010385973
cat__Polymer Grade 4_Total PPH 3270,0.009109418
cat__Polymer Grade 3_PHACT A1000P,0.009011976
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.008984227
num__ester,0.008895244
num__primary_carbon,0.008833604
num__quaternary_carbon,0.008543605
cat__Polymer Grade 4_PHACT A1000P,0.007977626
cat__Polymer Grade 3_Kuredux® PGA,0.0078984825
num__secondary_carbon,0.007825009
num__SP3_Cl,0.0074261096
cat__Polymer Grade 3_Total PPH 3270,0.007390427
num__ethyl_chain,0.006504673
cat__Polymer Grade 5_Kuredux® PGA,0.0058491505
num__Thickness (um),0.0058094463
cat__Polymer Grade 2_PHACT A1000P,0.005773423
cat__Polymer Grade 1_Total PPH 3270,0.0053420495
cat__Polymer Grade 2_Kuredux® PGA,0.005205431
num__vol_fraction5,0.005064761
cat__Polymer Grade 5_Total PPH 3270,0.004967146
cat__Polymer Grade 3_BioPBS™ FZ91,0.004874837
cat__Polymer Grade 2_Total PPH 3270,0.004856271
cat__Polymer Grade 4_BioPBS™ FZ91,0.0047361474
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0047040535
cat__Polymer Grade 4_Kuredux® PGA,0.0045277975
num__propyl_chain,0.0043198178
cat__Polymer Grade 4_Unknown,0.0042741923
cat__Polymer Grade 1_Kuredux® PGA,0.003871395
