feature,importance
num__vinyl,0.087255664
num__SP3_N,0.066862546
num__amide,0.064219765
num__SP2_C,0.06378157
num__SP2_O,0.052177988
num__secondary_amine,0.049439486
num__SP3_O,0.04549784
num__ether,0.02619746
num__phenyls,0.025887718
num__long_chain,0.018862166
num__branching_factor,0.017127493
cat__Polymer Grade 3_Kuredux® PGA,0.015900217
num__quaternary_carbon,0.014201737
cat__Polymer Grade 5_Kuredux® PGA,0.013411069
cat__Polymer Grade 2_Kuredux® PGA,0.011790529
num__ester,0.011723817
num__SP3_C,0.011655978
num__tree_depth,0.011352006
num__tertiary_carbon,0.010831116
num__SP3_Cl,0.010763015
num__ketone,0.010455285
num__primary_carbon,0.01007838
cat__Polymer Grade 1_Kuredux® PGA,0.008969773
num__secondary_carbon,0.008864832
cat__Polymer Grade 4_PHACT A1000P,0.00810911
num__Thickness (um),0.008008966
cat__Polymer Grade 3_PHACT A1000P,0.0077607827
cat__Polymer Grade 4_Kuredux® PGA,0.007586169
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.007417223
cat__Polymer Grade 5_PHACT A1000P,0.0067372452
cat__Polymer Grade 5_Total PPH 3270,0.0061649214
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0059622717
cat__Polymer Grade 4_Total PPH 3270,0.005741881
cat__Polymer Grade 3_Total PPH 3270,0.00539387
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.005369423
cat__Polymer Grade 3_BioPBS™ FZ91,0.0052601104
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0052223033
cat__Polymer Grade 4_BioPBS™ FZ91,0.0051328535
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.005088319
num__vol_fraction5,0.005052822
cat__Polymer Grade 1_Total PPH 3270,0.0042851
num__ethyl_chain,0.004277914
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0041921516
num__alcohol,0.0040287953
cat__Polymer Grade 2_PHACT A1000P,0.0038327323
cat__Polymer Grade 5_LDPE LD 150,0.0037038808
num__propyl_chain,0.0036538884
cat__Polymer Grade 5_I'm green™ STN7006,0.0035039396
num__vol_fraction3,0.003385395
num__vol_fraction4,0.0033317406
num__vol_fraction2,0.0033269182
cat__Polymer Grade 5_Barrialon CX C6,0.0033131603
cat__Polymer Grade 2_Total PPH 3270,0.0033121882
cat__Polymer Grade 1_PHACT A1000P,0.0032668845
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0031414453
cat__Polymer Grade 5_Unknown,0.0030077759
num__vol_fraction1,0.003003945
cat__Polymer Grade 4_Unknown,0.0029766306
cat__Polymer Grade 2_BioPBS™ FZ91,0.0029656482
cat__Polymer Grade 4_Tunhe TH801T,0.0029154255
cat__Polymer Grade 1_BioPBS™ FZ91,0.00276201
cat__Polymer Grade 5_EVAL F171B,0.002627243
cat__Polymer Grade 4_ENMAT™ Y1000P,0.0025237042
cat__Polymer Grade 3_BioPBS™ FD92,0.0024738351
cat__Polymer Grade 3_Capa™ 6500,0.0024507593
cat__Polymer Grade 3_Barrialon CX C6,0.002450522
cat__Polymer Grade 5_Tunhe TH801T,0.0024184475
cat__Polymer Grade 5_Green Planet™ PHBH,0.0023601928
cat__Polymer Grade 2_Polylactide,0.0023524074
cat__Polymer Grade 5_Capa™ 6800,0.0023434127
cat__Polymer Grade 3_Polylactide,0.002311336
cat__Polymer Grade 5_Polylactide,0.002256996
cat__Polymer Grade 4_BIOCYCLE® 1000,0.0021804406
cat__Polymer Grade 2_I'm green™ STN7006,0.0021715024
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0020960374
cat__Polymer Grade 5_BioPBS™ FD92,0.002080862
cat__Polymer Grade 2_Green Planet™ PHBH,0.0020468393
cat__Polymer Grade 2_ENMAT Y3000,0.002039077
cat__Polymer Grade 5_PHACT S1000P,0.001971138
cat__Polymer Grade 5_ENMAT Y3000,0.001970386
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0019490204
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0019364675
cat__Polymer Grade 2_Barrialon CX C6,0.0019276895
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0019237091
cat__Polymer Grade 2_Ecoworld,0.0019109842
cat__Polymer Grade 4_PHACT S1000P,0.0019097357
cat__Polymer Grade 4_BioPBS™ FD92,0.0019043792
cat__Polymer Grade 4_Capa™ 6800,0.0018884776
cat__Polymer Grade 4_ENMAT Y3000,0.0018714559
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0018444404
cat__Polymer Grade 1_Polylactide,0.0018378734
cat__Polymer Grade 5_BIOCYCLE® 1000,0.0018300699
cat__Polymer Grade 2_BioPBS™ FD92,0.0018188821
cat__Polymer Grade 4_Barrialon CX C6,0.0018050766
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0017740272
cat__Polymer Grade 3_Ecoworld,0.0017601347
cat__Polymer Grade 4_Polylactide,0.0017203763
cat__Polymer Grade 2_PHACT S1000P,0.0017202761
cat__Polymer Grade 4_LDPE LD 150,0.0016972352
cat__Polymer Grade 4_Luminy® L175,0.001690181
cat__Polymer Grade 5_Ingeo 4043D,0.0016792183
cat__Polymer Grade 2_Capa™ 6800,0.0016601046
cat__Polymer Grade 1_BIOCYCLE® 1000,0.0016022449
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0015989355
cat__Polymer Grade 3_Capa™ 6800,0.0015934964
cat__Polymer Grade 5_Capa™ 6500,0.0015911548
cat__Polymer Grade 3_ENMAT Y3000,0.0015479436
cat__Polymer Grade 3_Tunhe TH801T,0.0015478441
cat__Polymer Grade 5_Luminy® L175,0.0015294274
cat__Polymer Grade 5_Ingeo 4032D,0.0015165005
cat__Polymer Grade 3_BIOCYCLE® 1000,0.0014981581
cat__Polymer Grade 1_ENMAT Y3000,0.001480356
cat__Polymer Grade 3_LDPE LD 150,0.0014777094
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0014704674
cat__Polymer Grade 3_I'm green™ STN7006,0.0014671648
cat__Polymer Grade 5_BioPBS™ FZ91,0.0014653318
cat__Polymer Grade 4_EVAL F171B,0.0014638612
cat__Polymer Grade 2_ENMAT™ Y1000P,0.0014605649
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0014367388
cat__Polymer Grade 2_Tunhe TH801T,0.0014300917
cat__Polymer Grade 5_Ecoworld,0.0014156618
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0013818013
cat__Polymer Grade 4_Capa™ 6500,0.001378283
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0013688451
cat__Polymer Grade 1_Tunhe TH801T,0.001350996
cat__Polymer Grade 2_Ingeo 4043D,0.0013439249
cat__Polymer Grade 3_Green Planet™ PHBH,0.0013297863
cat__Polymer Grade 2_BIOCYCLE® 1000,0.0013013717
cat__Polymer Grade 3_Luminy® L175,0.0012650345
cat__Polymer Grade 1_Green Planet™ PHBH,0.0012402998
cat__Polymer Grade 2_LDPE LD 150,0.0012389001
cat__Polymer Grade 4_Ingeo 4043D,0.0012288395
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0012152734
cat__Polymer Grade 4_Ingeo 4032D,0.0012102223
cat__Polymer Grade 3_Ingeo 4032D,0.0012011251
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0011992151
cat__Polymer Grade 4_I'm green™ STN7006,0.0011912006
cat__Polymer Grade 4_PBS TH803S,0.0011598537
cat__Polymer Grade 4_Green Planet™ PHBH,0.0011559337
cat__Polymer Grade 1_Capa™ 6800,0.0011474438
cat__Polymer Grade 1_PHACT S1000P,0.0011457498
cat__Polymer Grade 1_BioPBS™ FD92,0.0011360164
cat__Polymer Grade 1_Barrialon CX C6,0.0011325085
cat__Polymer Grade 1_Capa™ 6500,0.0010993133
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0010962464
cat__Polymer Grade 3_EVAL F171B,0.001083102
cat__Polymer Grade 4_Ecoworld,0.0009870899
cat__Polymer Grade 2_Luminy® L175,0.0009775226
cat__Polymer Grade 3_PBS TH803S,0.0009756601
cat__Polymer Grade 3_PHACT S1000P,0.000929001
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0009140733
cat__Polymer Grade 2_PBS TH803S,0.0008897346
cat__Polymer Grade 2_Ingeo 4032D,0.0008887466
cat__Polymer Grade 1_Ingeo 4043D,0.00088322134
cat__Polymer Grade 1_Ecoworld,0.00086639414
cat__Polymer Grade 1_Ingeo 4032D,0.00084058015
cat__Polymer Grade 2_Capa™ 6500,0.00083612435
cat__Polymer Grade 1_LDPE LD 150,0.0008278319
cat__Polymer Grade 1_EVAL F171B,0.0008191367
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0008177679
cat__Polymer Grade 1_Luminy® L175,0.0007926066
cat__Polymer Grade 3_Unknown,0.00077026855
cat__Polymer Grade 1_I'm green™ STN7006,0.0007615417
cat__Polymer Grade 1_PBS TH803S,0.0007607131
cat__Polymer Grade 2_EVAL F171B,0.000720213
cat__Polymer Grade 3_Ingeo 4043D,0.0007136366
cat__Polymer Grade 5_PBS TH803S,0.0007133657
cat__Polymer Grade 2_Unknown,0.0004316259
num__SP3_F,0.0
num__boron_3_coord,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__thiourea,0.0
num__silicon_4_coord,0.0
num__guanidine,0.0
num__SP2_B,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__SP3_S,0.0
num__thioether,0.0
num__aldehyde,0.0
num__SP2_S,0.0
num__thiol,0.0
num__azide,0.0
num__primary_amine,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__butyl_chain,0.0
num__azo,0.0
num__thiocyanate,0.0
num__SP3_Br,0.0
num__aromatic_rings_with_n,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__SP3_Si,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__thiophenes,0.0
num__isocyanate,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3_B,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__aliphatic_rings_with_s,0.0
num__other_rings,0.0
num__carboxylic_acid,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__carbamide,0.0
num__urea,0.0
num__carbamate,0.0
num__thioamide,0.0
num__SP3_P,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
num__nitro,0.0
num__acetal,0.0
num__ketal,0.0
num__aliphatic_rings_with_n,0.0
