test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,2,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, BIOCYCLE® 1000, 0.5",True,3.0280905,,10.0
2,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6655328408510337, PHB, BIOCYCLE® 1000, 0.33446715914896624",True,5.033633,,10.0
3,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6612754726184821, PHB, BIOCYCLE® 1000, 0.33872452738151804",True,5.033633,,10.0
4,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.3902586679012116, PHB, BIOCYCLE® 1000, 0.6097413320987883",True,2.931161,,10.0
5,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.46216097489565544, PHB, BIOCYCLE® 1000, 0.5378390251043444",True,3.0280905,,10.0
6,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5191430721239825, PHB, BIOCYCLE® 1000, 0.48085692787601747",True,3.3064191,,10.0
7,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.45551933387698934, PHB, BIOCYCLE® 1000, 0.5444806661230107",True,3.0280905,,10.0
8,2,random_sample_7,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.7223609064573707, PHB, BIOCYCLE® 1000, 0.2776390935426293",True,7.0478125,,10.0
9,2,random_sample_8,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.26726378224681374, PHB, BIOCYCLE® 1000, 0.7327362177531862",True,2.6484113,,10.0
10,2,random_sample_9,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9586507171648102, PHB, BIOCYCLE® 1000, 0.041349282835189835",True,10.683627,,10.0
11,2,random_sample_10,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.23260075020599189, PHB, BIOCYCLE® 1000, 0.7673992497940081",True,2.4833915,,10.0
12,2,random_sample_11,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.793908867533248, PHB, BIOCYCLE® 1000, 0.2060911324667521",True,7.3307123,,10.0
13,2,random_sample_12,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5824844413641708, PHB, BIOCYCLE® 1000, 0.41751555863582923",True,3.740989,,10.0
14,2,random_sample_13,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5474280448129217, PHB, BIOCYCLE® 1000, 0.45257195518707827",True,3.740989,,10.0
15,2,random_sample_14,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9184577134207613, PHB, BIOCYCLE® 1000, 0.08154228657923869",True,10.5463,,10.0
16,2,random_sample_15,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.10502746322003487, PHB, BIOCYCLE® 1000, 0.8949725367799652",True,2.0557199,,10.0
17,2,random_sample_16,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.759071195010901, PHB, BIOCYCLE® 1000, 0.24092880498909894",True,7.3307123,,10.0
18,2,random_sample_17,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.627789439975013, PHB, BIOCYCLE® 1000, 0.3722105600249869",True,5.033633,,10.0
19,2,random_sample_18,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5719446928370526, PHB, BIOCYCLE® 1000, 0.42805530716294743",True,3.740989,,10.0
20,2,random_sample_19,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.9642039824449388, PHB, BIOCYCLE® 1000, 0.03579601755506128",True,10.683627,,10.0
21,2,random_sample_20,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5709019025168375, PHB, BIOCYCLE® 1000, 0.4290980974831625",True,3.740989,,10.0
22,2,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5, PHB, ENMAT Y3000, 0.5",True,3.0280905,,10.0
23,2,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.5101017509667416, PHB, ENMAT Y3000, 0.4898982490332584",True,3.3064191,,10.0
24,2,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.4937403618620431, PHB, ENMAT Y3000, 0.5062596381379568",True,3.0280905,,10.0
25,2,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.8254266278945359, PHB, ENMAT Y3000, 0.17457337210546403",True,7.3307123,,10.0
26,2,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.7671789447250709, PHB, ENMAT Y3000, 0.23282105527492922",True,7.3307123,,10.0
27,2,random_sample_5,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.6155299851044667, PHB, ENMAT Y3000, 0.38447001489553334",True,4.090484,,10.0
28,2,random_sample_6,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000']","['PLA', 'PHB']","PLA, Ingeo 4032D, 0.24156304738258577, PHB, ENMAT Y3000, 0.7584369526174143",True,2.6484113,,10.0
