test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
1,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.7238388,,10.0
2,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.08296419756769695, PHB, BIOCYCLE® 1000, 0.3451369328080076, PHA, PHACT A1000P, 0.5718988696242954",True,2.322261,,10.0
3,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5229445619859017, PHB, BIOCYCLE® 1000, 0.35958226748579974, PHA, PHACT A1000P, 0.11747317052829867",True,2.8802476,,10.0
4,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3404062213717175, PHB, BIOCYCLE® 1000, 0.2717330530820805, PHA, PHACT A1000P, 0.38786072554620193",True,2.7238388,,10.0
5,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.15275132510858827, PHB, BIOCYCLE® 1000, 0.7186875533658291, PHA, PHACT A1000P, 0.12856112152558263",True,1.8640732,,10.0
6,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3803186,,10.0
7,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.34179871586264177, PHB, BIOCYCLE® 1000, 0.5382981120645495, PHA, PHACT S1000P, 0.11990317207280865",True,2.4362905,,10.0
8,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.46972336078148597, PHB, BIOCYCLE® 1000, 0.32914017288618214, PHA, PHACT S1000P, 0.20113646633233187",True,3.7181084,,10.0
9,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2921192417780379, PHB, BIOCYCLE® 1000, 0.3254425101605086, PHA, PHACT S1000P, 0.38243824806145355",True,2.197639,,10.0
10,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.32012178214015363, PHB, BIOCYCLE® 1000, 0.3878932315215394, PHA, PHACT S1000P, 0.29198498633830705",True,2.1615655,,10.0
11,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.7238388,,10.0
12,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.70878194878832, PHB, ENMAT Y3000, 0.1171865655439337, PHA, PHACT A1000P, 0.1740314856677463",True,3.131263,,10.0
13,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3425682904442236, PHB, ENMAT Y3000, 0.3426754854524519, PHA, PHACT A1000P, 0.3147562241033245",True,2.683312,,10.0
14,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3789500073580026, PHB, ENMAT Y3000, 0.3753034085752567, PHA, PHACT A1000P, 0.24574658406674074",True,2.6639261,,10.0
15,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5182460521580268, PHB, ENMAT Y3000, 0.37980064995599955, PHA, PHACT A1000P, 0.10195329788597368",True,2.5233483,,10.0
16,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.3803186,,10.0
17,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.09886868886934458, PHB, ENMAT Y3000, 0.5887492540179345, PHA, PHACT S1000P, 0.3123820571127208",True,1.9264911,,10.0
18,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.34583891126002964, PHB, ENMAT Y3000, 0.06014447211663344, PHA, PHACT S1000P, 0.5940166166233369",True,2.7782047,,10.0
19,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.21414377721752229, PHB, ENMAT Y3000, 0.31531788565726393, PHA, PHACT S1000P, 0.47053833712521376",True,2.1753843,,10.0
20,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.37336975472174366, PHB, ENMAT Y3000, 0.498342012742708, PHA, PHACT S1000P, 0.12828823253554833",True,2.7775202,,10.0
21,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT A1000P, 0.3333333333333333",True,2.0536609,,10.0
22,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.5448553700126024, PHB, ENMAT™ Y1000P, 0.20476921188748098, PHA, PHACT A1000P, 0.25037541809991654",True,2.3885987,,10.0
23,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.701170434870479, PHB, ENMAT™ Y1000P, 0.11886514745297883, PHA, PHACT A1000P, 0.17996441767654206",True,3.0645583,,10.0
24,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2822316201302575, PHB, ENMAT™ Y1000P, 0.3620837405993287, PHA, PHACT A1000P, 0.3556846392704138",True,1.9686861,,10.0
25,3,random_sample_4,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT A1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.33142205045341566, PHB, ENMAT™ Y1000P, 0.277813585803342, PHA, PHACT A1000P, 0.39076436374324225",True,2.1249397,,10.0
26,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PHA, PHACT S1000P, 0.3333333333333333",True,2.144427,,10.0
27,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.4563636733086788, PHB, ENMAT™ Y1000P, 0.08181597658669541, PHA, PHACT S1000P, 0.4618203501046258",True,3.1734092,,10.0
28,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.3402430674900792, PHB, ENMAT™ Y1000P, 0.3829725051100341, PHA, PHACT S1000P, 0.2767844273998866",True,2.0314064,,10.0
29,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PHA PHACT S1000P']","['PLA', 'PHB', 'PHA']","PLA, Ingeo 4032D, 0.2062015168029208, PHB, ENMAT™ Y1000P, 0.4553924319901264, PHA, PHACT S1000P, 0.3384060512069528",True,1.9598018,,10.0
