feature,importance
cat__Polymer Grade 4_BioPBS™ FZ91,0.123703405
cat__Polymer Grade 5_BioPBS™ FZ91,0.103514604
cat__Polymer Grade 3_BioPBS™ FZ91,0.07761084
cat__Polymer Grade 2_BioPBS™ FZ91,0.04185702
num__ether,0.034147583
num__vinyl,0.027641406
cat__Polymer Grade 1_BioPBS™ FZ91,0.025297454
num__ethyl_chain,0.019643417
cat__Polymer Grade 5_PHACT A1000P,0.017612495
cat__Polymer Grade 4_PHACT A1000P,0.016972197
cat__Polymer Grade 4_I'm green™ STN7006,0.012558078
cat__Polymer Grade 2_I'm green™ STN7006,0.012451169
cat__Polymer Grade 3_I'm green™ STN7006,0.012298898
num__SP3_C,0.011560215
cat__Polymer Grade 4_PHACT S1000P,0.011455761
cat__Polymer Grade 4_Ecoworld,0.011431077
num__branching_factor,0.011267366
num__propyl_chain,0.011231424
cat__Polymer Grade 3_PHACT S1000P,0.010656595
cat__Polymer Grade 5_I'm green™ STN7006,0.010561354
cat__Polymer Grade 3_ENMAT Y3000,0.010455522
cat__Polymer Grade 5_BioPBS™ FD92,0.009931883
num__ketone,0.009529346
cat__Polymer Grade 3_PHACT A1000P,0.009370932
cat__Polymer Grade 4_BioPBS™ FD92,0.00930072
num__tertiary_carbon,0.009052844
cat__Polymer Grade 2_ENMAT Y3000,0.008987872
cat__Polymer Grade 4_ENMAT Y3000,0.008488809
num__secondary_amine,0.00800785
cat__Polymer Grade 5_PHACT S1000P,0.007959957
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.007872689
cat__Polymer Grade 5_ENMAT Y3000,0.0075977677
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.007473597
num__phenyls,0.0071330965
cat__Polymer Grade 3_Ecoworld,0.0071052536
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.007057566
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0070444127
cat__Polymer Grade 4_Ingeo 4032D,0.006791049
cat__Polymer Grade 5_Ingeo 4032D,0.006724806
cat__Polymer Grade 2_PHACT S1000P,0.0066870903
cat__Polymer Grade 2_PHACT A1000P,0.0065118754
cat__Polymer Grade 5_Ecoworld,0.006297893
num__ester,0.00625092
cat__Polymer Grade 1_ENMAT Y3000,0.00624983
num__primary_carbon,0.006193229
num__SP3_N,0.0060497574
cat__Polymer Grade 4_Unknown,0.005445042
cat__Polymer Grade 1_PHACT A1000P,0.0052342545
cat__Polymer Grade 1_I'm green™ STN7006,0.0051105297
num__secondary_carbon,0.005069602
num__SP2_C,0.0050576534
cat__Polymer Grade 2_Ecoworld,0.004847566
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.004807704
cat__Polymer Grade 5_Unknown,0.004629313
num__vol_fraction4,0.0044486034
num__vol_fraction5,0.004425132
num__SP3_O,0.0044234334
num__Thickness (um),0.004304167
cat__Polymer Grade 3_PBS TH803S,0.004278604
cat__Polymer Grade 1_PHACT S1000P,0.004251956
cat__Polymer Grade 1_Kuredux® PGA,0.003825072
cat__Polymer Grade 2_Kuredux® PGA,0.003782316
num__vol_fraction3,0.0037805163
cat__Polymer Grade 3_BioPBS™ FD92,0.003778986
cat__Polymer Grade 3_Unknown,0.0037258253
num__vol_fraction1,0.003672127
cat__Polymer Grade 5_EVAL F171B,0.0033832376
cat__Polymer Grade 4_Tunhe TH801T,0.0032964437
cat__Polymer Grade 5_Total PPH 3270,0.003222682
cat__Polymer Grade 2_Ingeo 4043D,0.0032101576
cat__Polymer Grade 2_Polylactide,0.0031827781
num__alcohol,0.0031237733
cat__Polymer Grade 5_Polylactide,0.003100595
cat__Polymer Grade 3_Kuredux® PGA,0.002946435
num__tree_depth,0.0029129228
cat__Polymer Grade 4_Luminy® L175,0.0027147671
cat__Polymer Grade 2_PBS TH803S,0.0026952904
num__vol_fraction2,0.0024826692
cat__Polymer Grade 2_Total PPH 3270,0.0024506615
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0023808621
cat__Polymer Grade 2_LDPE LD 150,0.0023487392
cat__Polymer Grade 4_Total PPH 3270,0.0023234573
