feature,importance
num__ethyl_chain,0.103969574
num__tertiary_carbon,0.039401013
cat__Polymer Grade 4_ENMAT Y3000,0.031992093
num__ester,0.028524358
cat__Polymer Grade 4_PHACT S1000P,0.027622938
cat__Polymer Grade 5_PHACT A1000P,0.02645192
cat__Polymer Grade 3_PHACT S1000P,0.024126131
cat__Polymer Grade 1_PHACT S1000P,0.023952516
cat__Polymer Grade 2_ENMAT Y3000,0.021095553
num__propyl_chain,0.020572035
cat__Polymer Grade 3_PHACT A1000P,0.019895436
cat__Polymer Grade 3_ENMAT™ Y1000P,0.019833341
cat__Polymer Grade 4_PHACT A1000P,0.019179108
cat__Polymer Grade 5_ENMAT™ Y1000P,0.018211126
cat__Polymer Grade 2_PHACT S1000P,0.016523506
cat__Polymer Grade 3_ENMAT Y3000,0.015438867
cat__Polymer Grade 4_Unknown,0.0152950045
num__primary_carbon,0.015244831
cat__Polymer Grade 4_ENMAT™ Y1000P,0.014978681
cat__Polymer Grade 5_ENMAT Y3000,0.014695688
cat__Polymer Grade 5_PHACT S1000P,0.014510752
num__phenyls,0.013920663
cat__Polymer Grade 5_Unknown,0.013837474
num__ether,0.011765635
num__SP3_O,0.011719649
num__secondary_carbon,0.010380339
cat__Polymer Grade 3_Capa™ 6800,0.010090398
num__SP2_O,0.009832514
cat__Polymer Grade 1_ENMAT Y3000,0.008997052
cat__Polymer Grade 1_Capa™ 6800,0.008896778
num__ketone,0.008848674
num__secondary_amine,0.008686345
cat__Polymer Grade 3_Green Planet™ PHBH,0.008197478
cat__Polymer Grade 2_Capa™ 6500,0.007817078
cat__Polymer Grade 1_Capa™ 6500,0.007691092
cat__Polymer Grade 4_Ingeo 4043D,0.0076906416
cat__Polymer Grade 2_BioPBS™ FD92,0.0073157377
num__SP2_C,0.0072223693
cat__Polymer Grade 2_Capa™ 6800,0.0069184136
cat__Polymer Grade 3_Unknown,0.006914646
num__vol_fraction4,0.006613733
cat__Polymer Grade 3_Capa™ 6500,0.006198882
cat__Polymer Grade 4_Capa™ 6800,0.0058002295
num__Thickness (um),0.0057679736
cat__Polymer Grade 1_PBS TH803S,0.0056619514
cat__Polymer Grade 4_Green Planet™ PHBH,0.005545607
cat__Polymer Grade 2_BioPBS™ FZ91,0.0054937713
cat__Polymer Grade 5_Ingeo 4032D,0.0054214126
cat__Polymer Grade 2_ENMAT™ Y1000P,0.005395657
num__branching_factor,0.005255968
num__vol_fraction5,0.005235027
num__tree_depth,0.0051562055
cat__Polymer Grade 3_PBS TH803S,0.0049735163
cat__Polymer Grade 5_Polylactide,0.0049652047
cat__Polymer Grade 1_BioPBS™ FZ91,0.0049277237
num__SP3_C,0.004870993
cat__Polymer Grade 3_BioPBS™ FZ91,0.0048194616
cat__Polymer Grade 2_PHACT A1000P,0.0048002396
cat__Polymer Grade 4_Polylactide,0.00466887
cat__Polymer Grade 1_PHACT A1000P,0.0046151183
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0046132947
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0044522933
cat__Polymer Grade 3_Kuredux® PGA,0.004387731
num__vol_fraction3,0.0043432764
cat__Polymer Grade 4_Capa™ 6500,0.0043175602
num__SP3_N,0.0041740863
num__vol_fraction2,0.0041339044
cat__Polymer Grade 4_BioPBS™ FZ91,0.004066376
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.004060827
cat__Polymer Grade 2_Polylactide,0.0039782487
cat__Polymer Grade 3_BioPBS™ FD92,0.003921537
cat__Polymer Grade 1_BioPBS™ FD92,0.0036406093
cat__Polymer Grade 5_Green Planet™ PHBH,0.0036066372
cat__Polymer Grade 3_Polylactide,0.0034377384
cat__Polymer Grade 1_Green Planet™ PHBH,0.0034366474
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0034068215
cat__Polymer Grade 5_Capa™ 6800,0.0033679842
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0033420871
cat__Polymer Grade 5_Capa™ 6500,0.0032754664
cat__Polymer Grade 1_Polylactide,0.0031722765
cat__Polymer Grade 4_Luminy® L175,0.003122256
cat__Polymer Grade 5_I'm green™ STN7006,0.003103635
num__vol_fraction1,0.0030936152
num__alcohol,0.0030865227
cat__Polymer Grade 4_EVAL F171B,0.003031926
